	site
generation	N_variants	250	350	450	550	650	750	850	950	1050	1150	1250	1350	1450	1550	1650	1750	1850	1950	2050	2150	2250	2350	2450	2550	2650	2750	2850	2950	3050	3150	3250	3350	3450	3550	3650	3750	3850	3950	4050	4150	4250	4350	4450	4550	4650	4750	4850	4950	5050	5150	5250	5350	5450	5550	5650	5750	5850	5950	6050	6150	6250	6350	6450	6550	6650	6750	6850	6950	7050	7150	7250	7350	7450	7550	7650	7750	7850	7950	8050	8150	8250	8350	8450	8550	8650	8750	8850	8950	9050	9150	9250	9350	9450	9550	9650	9750	9850	9950	10050	10150	10250	10350	10450	10550	10650	10750	10850	10950	11050	11150	11250	11350	11450	11550	11650	11750	11850	11950	12050	12150	12250	12350	12450	12550	12650	12750	12850	12950	13050	13150	13250	13350	13450	13550	13650	13750	13850	13950	14050	14150	14250	14350	14450	14550	14650	14750	14850	14950	15050	15150	15250	15350	15450	15550	15650	15750	15850	15950	16050	16150	16250	16350	16450	16550	16650	16750	16850	16950	17050	17150	17250	17350	17450	17550	17650	17750	17850	17950	18050	18150	18250	18350	18450	18550	18650	18750	18850	18950	19050	19150	19250	19350	19450	19550	19650
0	1	nan	nan	nan	nan	nan	nan	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
100	46	0.11111111111111105	0.11111111111111105	0.11111111111111105	nan	nan	nan	0.3333333333333333	0.1929824561403508	0.1929824561403508	0.1929824561403508	0.13165797376323687	0.030820293978188668	0.009009009009009016	0.009009009009009016	0.009009009009009016	nan	0.015625000000000184	0.020633012820512924	0.020633012820512924	0.020633012820512924	0.020633012820512924	0.025641025641025664	0.03896103896103872	0.03896103896103872	0.03230103230103219	0.03230103230103219	0.03230103230103219	0.025641025641025664	0.025641025641025664	0.17647058823529416	0.17647058823529416	0.06737053795877328	0.04534912457706581	0.04534912457706581	0.012568758662508716	0.012568758662508716	0.0123170045045046	nan	nan	nan	nan	nan	0.06250000000000022	0.06250000000000022	0.06250000000000022	0.06250000000000022	0.06250000000000022	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.03913630229419699	0.05263157894736832	0.03412828947368425	0.03412828947368425	0.03412828947368425	0.015625000000000184	0.015625000000000184	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04761904761904753	0.04761904761904753	0.04761904761904753	0.04761904761904753	0.04761904761904753	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.05263157894736832	nan	nan	0.05263157894736832	0.04928989139515446	0.04928989139515446	0.04928989139515446	0.04928989139515446	0.04761904761904753	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	0.03479853479853471	0.03479853479853471	0.031746031746031696	0.03479853479853471	0.03479853479853471	0.025641025641025664	0.0533610533610534	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.07843137254901968	0.07843137254901968	0.07843137254901968	0.07843137254901968	0.05203619909502267	0.0533610533610534	0.0533610533610534	0.0533610533610534	0.0533610533610534	0.0533610533610534	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	nan	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.03913630229419699	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	0.07843137254901968	0.07843137254901968	0.07843137254901968	0.07843137254901968	0.07843137254901968	nan	nan	0.05263157894736832	0.05263157894736832	0.05012531328320793	0.05012531328320793	0.05012531328320793	0.04761904761904753	0.04761904761904753	nan	nan	0.03896103896103872	0.045796308954203516	0.045796308954203516	0.045796308954203516	0.045796308954203516	0.05263157894736832	nan	nan	nan	nan	nan	nan	nan	0.03896103896103872	0.03358710255261965	0.03358710255261965	0.03358710255261965	0.03358710255261965	0.026927095892613124	0.025641025641025664	0.025641025641025664	0.11888111888111885	0.11888111888111885	0.11888111888111885	0.11888111888111885	0.11888111888111885
200	81	0.3333333333333333	0.3333333333333333	0.3333333333333333	nan	nan	0.08108108108108114	0.19696166754990285	0.16799152093269742	0.16799152093269742	0.16799152093269742	0.19696166754990285	0.0533610533610534	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.06639194139194139	0.06639194139194139	0.06639194139194139	0.06639194139194139	0.053571428571428555	0.0	0.053571428571428555	0.05325814536340848	0.05325814536340848	0.07988721804511272	0.07988721804511272	0.03913630229419699	0.025641025641025664	0.1794871794871795	0.1466851466851467	0.1466851466851467	0.17385242385242386	0.17385242385242386	0.09411196911196912	0.10714285714285711	0.10714285714285711	nan	0.004329004329004045	0.004329004329004045	0.004329004329004045	0.04270504270504259	0.1395811395811395	0.20720720720720723	0.20720720720720723	0.1466851466851467	0.1794871794871795	0.014387910939635125	0.014387910939635125	0.014387910939635125	0.0031347962382445864	0.013076349525771892	0.0230179028132992	0.0230179028132992	0.0230179028132992	0.0230179028132992	nan	nan	0.010416666666666676	0.010416666666666676	0.11126893939393936	0.11126893939393936	0.11126893939393936	0.21212121212121204	0.21212121212121204	nan	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	0.04478982228342838	0.10056695222935626	0.10056695222935626	0.08516547391227687	0.08516547391227687	0.09224109224109213	0.03230103230103219	0.09224109224109216	0.11532911532911526	0.09290709290709286	0.09290709290709286	0.0959706959706959	0.06693306693306686	0.06543584292944897	0.07870078202559007	0.07870078202559007	0.07870078202559008	0.07870078202559008	0.10822510822510806	0.10822510822510806	0.10822510822510806	nan	nan	nan	0.025641025641025664	0.01709401709401711	0.01709401709401711	0.01709401709401711	0.01709401709401711	0.029859881522285622	0.15696930946291568	0.15696930946291568	0.113193214855619	0.10516518141198454	0.11890736890736898	0.09892078642078642	0.08426483426483426	0.09892078642078642	0.14115051615051616	0.14115051615051616	0.1378205128205129	0.25000000000000017	0.25000000000000017	0.13480392156862744	0.12467750257997934	0.11026831785345714	0.09616376915138523	0.09616376915138523	0.07684369294276411	0.03913630229419699	0.025641025641025664	nan	nan	0.005714285714285593	0.0028571428571427964	0.0028571428571427964	0.0028571428571427964	0.0028571428571427964	0.0	nan	0.025641025641025664	0.025641025641025664	0.024132730015082923	0.024132730015082923	0.023909764574726176	0.021968653682208565	0.021968653682208565	0.030926706757908762	0.030926706757908762	0.03356297473944528	0.04054054054054057	0.04054054054054057	nan	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.029172932330826958	0.043397683397683365	0.04196911196911197	0.04196911196911197	0.04196911196911197	0.03463023463023466	0.023017523017523037	0.0054945054945055	0.0054945054945055	0.0054945054945055	nan	nan	nan	0.0196078431372547	0.0196078431372547	0.0196078431372547	0.0196078431372547	0.0196078431372547	nan	nan	nan	nan	nan	nan	nan	0.0230179028132992	0.0230179028132992	0.03288912819132224	0.02466684614349168	0.024861682042998476	0.025322626850423295	0.026090868196131326	0.06737053795877328	0.10105580693815991	0.17647058823529416	0.17647058823529416	0.17647058823529416	nan
300	74	0.1784816490698844	0.2810457516339869	0.2810457516339869	0.2549019607843137	0.3333333333333333	0.3333333333333333	0.12070305173753453	0.12070305173753453	0.12070305173753453	0.12070305173753453	0.07755003617072584	0.012820512820512832	0.012820512820512832	0.034250232526094576	0.034250232526094576	0.05567995223167632	0.05164949992536199	0.05164949992536199	0.04761904761904766	0.04761904761904766	0.047619047619047616	0.04761904761904753	0.04761904761904766	0.04761904761904766	0.0678210678210678	0.07792207792207792	0.07792207792207792	0.10822510822510806	0.10822510822510806	nan	nan	nan	0.04761904761904779	0.04761904761904779	0.04761904761904779	0.04761904761904779	0.04761904761904779	nan	0.0031347962382445864	0.014387910939635125	0.014387910939635125	0.01813894917343197	0.020548656324518466	0.05623428858722982	0.06388260432378086	0.0727511051040463	0.06762289997584117	0.07758418052535697	0.05411255411255403	0.05411255411255403	0.0	0.04761904761904753	0.04761904761904753	0.04761904761904753	0.04761904761904753	0.04761904761904753	nan	0.05263157894736832	0.05012531328320806	0.05425020885547211	0.05425020885547211	0.05425020885547211	0.055059523809524	0.06250000000000022	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.06216590427116734	0.06216590427116734	0.06693306693306686	0.06049506049506042	0.06049506049506042	0.0366300366300366	0.0366300366300366	0.0366300366300366	0.06693306693306686	0.06693306693306686	0.10822510822510806	0.10822510822510806	0.10822510822510806	0.10822510822510806	0.10822510822510806	0.10822510822510806	0.0779220779220778	0.0779220779220778	0.0779220779220778	0.0779220779220778	0.06746586746586737	0.06693306693306686	0.06693306693306686	0.06693306693306686	0.025641025641025664	nan	0.04761904761904753	0.04761904761904753	0.12531328320801996	0.12531328320801996	0.12531328320801996	0.2030075187969924	0.1253132832080201	0.055059523809524	0.04035027472527483	0.05392524142524148	0.05287420912420915	0.053925241425241424	0.05178155178155173	0.0779220779220778	0.04761904761904753	nan	nan	nan	nan	nan	nan	0.10822510822510806	0.06693306693306686	0.06693306693306686	0.06693306693306686	0.06693306693306686	0.025641025641025664	nan	nan	nan	0.20716112531969322	0.20716112531969322	0.16358056265984658	0.16358056265984658	0.16358056265984658	0.11999999999999995	0.11999999999999995	0.10822510822510806	0.10822510822510806	0.10822510822510806	0.10822510822510806	0.08077922077922071	0.05333333333333338	0.05333333333333338	0.1302472293265133	0.1302472293265133	0.20716112531969322	0.15769311677240064	0.11367575306194232	0.06693306693306686	0.06693306693306686	0.044622044622044575	0.012820512820512832	0.0	0.07760071698690629	0.07760071698690629	0.07153387107351307	0.07153387107351307	0.07153387107351307	0.040000000000000036	0.040000000000000036	0.05333333333333338	0.05333333333333338	0.05333333333333338	nan	nan	nan	nan	nan	nan	nan	nan	0.05333333333333338	0.05333333333333338	0.05333333333333338	0.05333333333333338	0.05333333333333338	nan	nan	0.05333333333333338	0.03555555555555558	0.03307692307692311	0.03307692307692311	0.03307692307692311	0.02632478632478635	0.025641025641025664	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.03913630229419699	0.03913630229419699	0.025641025641025664
400	68	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.11350059737156505	0.11350059737156505	0.11350059737156505	0.11350059737156505	0.11350059737156505	nan	nan	0.06432605626154021	0.06432605626154021	0.06432605626154021	0.06432605626154021	0.06432605626154021	0.21212121212121204	0.21212121212121204	0.21212121212121204	0.21212121212121204	0.21212121212121204	nan	nan	0.027777777777777953	0.027777777777777953	0.027777777777777953	0.027777777777777953	0.027777777777777953	nan	nan	nan	nan	nan	nan	nan	0.09890109890109876	0.09890109890109876	0.09890109890109876	0.06227106227106221	0.06227106227106221	0.025641025641025664	0.0781538461538462	0.0781538461538462	0.13066666666666665	0.13066666666666665	0.13066666666666665	0.15781818181818177	0.11836363636363634	0.11426262626262625	0.11042224442224438	0.11042224442224438	0.04945054945054938	0.06227106227106221	0.06227106227106221	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.13066666666666674	0.13066666666666674	0.13066666666666674	0.13066666666666674	0.13066666666666674	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1306666666666666	0.1306666666666666	0.1306666666666666	0.1306666666666666	0.0653333333333333	0.0	0.0	0.0	0.0653333333333333	0.11478388278388268	0.09005860805860799	0.10692182403106769	0.10692182403106769	0.10296435025846788	0.09645609927962868	0.10890520565814683	0.09565811965811961	0.09565811965811961	0.09565811965811961	0.12414814814814808	0.12088888888888882	0.11762962962962957	0.11762962962962957	0.11762962962962957	0.16161616161616155	0.1466011466011466	0.1466011466011466	0.15655762714586244	0.14620124295418413	0.12972125066242715	0.14593464052287583	0.16527914438502672	0.16248128342245988	0.27071689919987135	0.27071689919987135	0.23570434106657015	0.24356538404835618	0.24356538404835618	0.15356862745098038	0.15356862745098038	0.17647058823529416	nan	nan	nan	nan	nan	nan	0.1306666666666666	0.1306666666666666	0.1306666666666666	0.1306666666666666	0.1306666666666666	nan	nan	nan	nan	0.13066666666666674	0.13066666666666674	0.27711278195488726	0.27711278195488726	0.27711278195488726	0.23809523809523805	0.2175536881419234	0.09635246487258868	0.09635246487258868	0.11237608954512979	0.10697797888386125	0.08960482654600302	0.10105580693815991	0.10105580693815991	0.0781538461538462	0.13066666666666674	0.13066666666666674	0.13066666666666665	0.13066666666666665	0.1306666666666666	0.1306666666666666	0.17308615567439092	0.1942959001782531	0.1942959001782531	0.13622487316604964	0.12519611474905595	0.07912959112959118	0.07912959112959118	0.07912959112959118	0.08108108108108114	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.17647058823529416	0.17647058823529416	0.1476758535582065	0.1476758535582065	0.1476758535582065	0.13807760866584395	0.11888111888111885	nan	nan	0.025641025641025664	0.0533610533610534	0.0533610533610534	0.0533610533610534
500	87	0.3333333333333333	0.21565452091767878	0.2132410027146869	0.19322561427824583	0.16520407046722835	0.16520407046722835	0.24924924924924927	0.1794871794871795	0.1794871794871795	0.1794871794871795	0.1794871794871795	0.025641025641025664	nan	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	nan	nan	nan	nan	nan	nan	nan	0.08960573476702509	0.08960573476702509	0.057623380204025375	0.057623380204025375	0.05595944645180636	0.03463787674313988	0.03463787674313988	0.03913630229419699	0.03913630229419699	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.03302253302253305	0.03056203056203059	0.09272209272209271	0.07595182595182595	0.07595182595182595	0.0878010878010878	0.09272209272209275	0.029331779331779384	0.03302253302253308	0.031546231546231596	0.031546231546231596	0.031546231546231596	0.04901371030403294	0.051883600270697106	0.05680460519170202	0.05680460519170202	0.06500488758553277	0.04040404040404044	0.04040404040404044	0.0196078431372547	0.0196078431372547	0.0196078431372547	0.030005941770647623	0.0285509697274403	0.03302253302253311	0.03302253302253311	0.03955888166414485	0.03913630229419699	0.05263157894736832	0.05263157894736832	0.05263157894736832	nan	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.012820512820512832	0.0	0.0	0.0	0.011508951406649655	0.043246669845135366	0.043246669845135366	0.043246669845135366	0.08107620703528638	0.09559078309078316	0.1378205128205129	0.0933233433233433	0.059044997344230084	0.020329372247530796	0.053523537721564776	0.051030630444457714	0.056219700012841455	0.07194622433670375	0.07194622433670374	0.036243166836873314	0.037418319421280835	0.037418319421280835	0.0350628606652298	0.0350628606652298	0.03400666060512613	0.024985244934094073	0.024985244934094073	0.024985244934094073	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.0896057347670251	0.0896057347670251	0.0896057347670251	0.0896057347670251	0.10131588841266262	0.10912265750975426	0.10912265750975426	0.10424342682407198	0.10424342682407198	0.06078208859076493	0.06078208859076493	0.06078208859076493	0.04637026550263484	0.0031347962382445864	nan	nan	nan	nan	nan	0.0896057347670251	0.03946051888209845	0.03946051888209845	0.03946051888209845	0.03946051888209845	0.014387910939635125	nan	nan	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	nan	0.1391065830721004	0.1391065830721004	0.1391065830721004	0.10025651904054811	0.10025651904054811	0.022556390977443573	0.022556390977443573	0.022556390977443573	nan	0.0196078431372547	0.0196078431372547	0.0196078431372547	0.022624434389140184	0.023629964806435342	0.025641025641025664	0.04412104412104415	0.04412104412104415	0.0533610533610534	0.08108108108108114	0.08108108108108114	0.03302253302253305	0.03302253302253305	0.03302253302253305	0.03302253302253305	0.03302253302253305	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.06837606837606836	0.06837606837606836	0.06837606837606836	0.06837606837606836	0.06837606837606836	0.025641025641025664	0.025641025641025664	nan	nan	nan	0.005714285714285593	0.015677655677655628	0.015677655677655628	0.013454773454773424	0.013454773454773424	0.01732501732501734	0.009009009009009016	0.009009009009009016	0.04040404040404044	0.04040404040404044	0.04040404040404044	0.04040404040404044	0.05941770647652995	0.07843137254901945	0.07843137254901945
600	52	0.25925925925925924	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.23076923076923075	0.23076923076923075	0.23076923076923075	0.1794871794871795	0.1794871794871795	0.3333333333333333	0.1794871794871795	0.025641025641025664	0.0533610533610534	0.03646292446292451	0.03646292446292451	0.13902702702702707	0.1582702702702703	0.18400000000000002	0.27466666666666667	0.27466666666666667	0.21600000000000003	nan	nan	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.21600000000000003	0.21600000000000003	0.21600000000000003	0.21600000000000003	0.21600000000000003	nan	nan	nan	nan	0.3333333333333333	0.1794871794871795	0.1794871794871795	0.1794871794871795	0.12820512820512822	0.025641025641025664	0.025641025641025664	0.0533610533610534	0.0533610533610534	0.08108108108108114	0.08108108108108114	0.08108108108108114	nan	nan	nan	0.014099285199029372	0.014099285199029372	0.014099285199029372	0.014099285199029372	0.014099285199029372	nan	nan	nan	0.025641025641025664	0.012820512820512832	0.10775335775335776	0.10775335775335776	0.10775335775335776	0.1488095238095238	0.2976190476190476	nan	nan	nan	0.0031347962382445864	0.0031347962382445864	0.0031347962382445864	0.19945763049211326	0.19945763049211326	0.2976190476190476	0.2976190476190476	0.2976190476190476	nan	nan	nan	0.0	0.0	0.0	0.012820512820512832	0.012820512820512832	0.012820512820512832	0.012820512820512832	0.012820512820512832	0.0	0.0	nan	nan	nan	nan	nan	0.0	0.0	0.0	0.055555555555555525	0.055555555555555525	0.11111111111111105	0.11111111111111105	0.06076388888888886	0.010416666666666676	0.010416666666666676	0.010416666666666676	0.010416666666666676	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.010416666666666676	0.010416666666666676	0.01802884615384617	0.01802884615384617	0.01802884615384617	0.025641025641025664	0.025641025641025664	nan	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.014153846153846196	0.014153846153846196	0.014153846153846196	0.010324786324786372	0.002666666666666728	0.009435897435897464	0.009435897435897464	0.009435897435897464	0.012820512820512832	0.012820512820512832	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	nan	0.07843137254901945	0.07843137254901945	0.07843137254901945	0.07843137254901945	0.07843137254901945	nan	nan	nan	nan	nan	nan	nan	nan	0.10822510822510806	0.10822510822510806	0.10822510822510806	0.053217893217893136	0.053217893217893136	0.025714285714285672	0.025714285714285672	0.025714285714285672	nan	0.025641025641025664	0.025641025641025664	0.06693306693306686	0.06693306693306686	0.08069708069708059	0.10822510822510806	0.10822510822510806	0.10822510822510806	0.10822510822510813	0.1082251082251082	0.1082251082251082	0.1082251082251082	0.1082251082251082	nan	nan
700	57	0.22619047619047616	0.25297619047619047	0.26904761904761904	0.25297619047619047	0.2261904761904762	0.3333333333333333	0.3333333333333333	0.23809523809523808	0.23809523809523808	0.23809523809523808	0.1762740183792815	0.09774436090225558	0.05263157894736832	0.0436347278452541	0.0436347278452541	0.13720197930724243	0.15052053209947946	0.15052053209947946	0.261904761904762	0.261904761904762	0.19047619047619063	nan	nan	nan	nan	nan	nan	0.3333333333333333	0.2364672364672365	0.2364672364672365	0.2364672364672365	0.2364672364672365	0.13960113960113965	nan	nan	nan	nan	nan	nan	0.19047619047619063	0.19047619047619063	0.19047619047619063	0.14452798663324987	0.14452798663324987	0.12155388471177947	0.12155388471177947	0.05263157894736832	nan	0.13237639553429018	0.13237639553429018	0.13237639553429018	0.13237639553429018	0.13237639553429018	nan	nan	0.261904761904762	0.261904761904762	0.261904761904762	0.261904761904762	0.22222222222222224	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.09774436090225558	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.05263157894736832	nan	nan	nan	0.015625000000000184	0.07037124060150378	0.06251869019138752	0.06251869019138752	0.06251869019138752	0.07814992025518329	0.03896103896103872	nan	nan	nan	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.04351788562314859	0.04351788562314859	0.03896103896103872	0.031182359307359204	0.031182359307359204	0.015625000000000184	0.015625000000000184	0.015625000000000184	0.05263157894736832	0.04579630895420379	0.04579630895420379	0.0723041036676789	0.05422807775075918	0.054760244018556135	0.06265984654731456	0.06265984654731456	0.0	nan	0.009009009009009016	0.009009009009009016	0.009009009009009016	0.009009009009009016	0.009009009009009016	0.009009009009009016	0.009009009009009016	0.009009009009009016	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04166666666666659	0.04166666666666659	0.04166666666666659	0.04166666666666659	0.03098290598290597	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.03463787674313989	0.02909387119913433	0.02909387119913433	0.02909387119913433	0.05697665339935082	0.05842501155001165	0.14062500000000028	0.14062500000000028	0.14062500000000028	0.08108108108108114	0.0824490355740357	0.0824490355740357	0.0824490355740357	0.0824490355740357	0.07296586819613142	0.02631578947368416	0.02631578947368416	0.026090868196131326	0.026090868196131326	0.012820512820512832	0.025641025641025664	0.025641025641025664	nan	nan	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.05263157894736832	0.05263157894736832	nan	nan	nan	nan	nan	0.05263157894736832	0.08913893124419425	0.08913893124419425	0.08913893124419425	0.06775025578081592	0.07278981472529847	0.0721046146953406	0.0721046146953406	0.0721046146953406	0.14062500000000028	0.14062500000000028	nan
800	59	0.23076923076923075	0.2564102564102564	0.2717948717948718	0.2564102564102564	0.1794871794871795	0.23076923076923075	0.23076923076923075	0.1794871794871795	0.1794871794871795	0.3333333333333333	0.20720720720720723	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.20720720720720723	0.24924924924924927	0.24924924924924927	0.3333333333333333	0.24924924924924927	0.20720720720720723	0.04054054054054057	0.04054054054054057	0.04054054054054057	0.0	0.0	nan	0.16666666666666666	0.11507936507936507	0.11507936507936507	0.11507936507936507	0.11507936507936507	0.011904761904761916	nan	nan	nan	nan	0.08108108108108114	0.08108108108108114	0.1651651651651652	0.1651651651651652	0.20720720720720723	0.24924924924924927	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0031347962382445864	0.0031347962382445864	0.16823406478578895	0.16823406478578895	0.13918307021755302	0.20720720720720723	0.20720720720720723	0.08108108108108114	0.08108108108108114	0.3333333333333333	0.3333333333333333	0.2222222222222222	0.2222222222222222	0.17982456140350875	0.02631578947368416	0.02631578947368416	0.05263157894736832	0.05263157894736832	nan	nan	nan	nan	nan	nan	0.05263157894736832	0.027883187592806453	0.027883187592806453	0.027883187592806453	0.027883187592806453	0.0031347962382445864	nan	nan	nan	nan	0.11888111888111885	0.11888111888111885	0.0878010878010878	0.06383392771777525	0.06383392771777525	0.027135800275546188	0.027135800275546188	0.027883187592806453	nan	nan	nan	nan	nan	nan	nan	0.2030075187969924	0.1668370927318295	0.15478028404344188	0.15478028404344188	0.15478028404344188	0.1306666666666666	0.1306666666666666	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.023999999999999962	0.014164502164502005	0.014164502164502005	0.014164502164502005	0.014164502164502005	0.004329004329004045	nan	0.0031347962382445864	0.0031347962382445864	0.042107938659662864	0.03661896765345046	0.04687980550049516	0.05781605781605781	0.05781605781605781	0.05006105006105003	0.06227106227106221	nan	0.0031347962382445864	0.0031347962382445864	0.0031347962382445864	0.0031347962382445864	0.0031347962382445864	nan	nan	nan	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.08108108108108114	0.06720720720720726	0.05333333333333338	0.05333333333333338	0.05333333333333338	0.05333333333333338	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08108108108108114	0.08108108108108114	0.06685633001422472	0.044570886676149814	0.044570886676149814	0.033416875522138616	0.033416875522138616	0.023809523809523767	0.04761904761904753	0.04761904761904753	nan	nan	nan	nan	0.0	0.0	0.0	0.04151404151404147	0.04151404151404147	0.06227106227106221	0.0507036822826296	0.0507036822826296	0.02909387119913433	0.02909387119913433	0.02909387119913433	0.009009009009009016	0.009009009009009016	nan
