generation	size_of_nonrec_region
0	0
25	0
50	0
75	0
100	0
125	0
150	0
175	0
200	0
225	0
250	0
275	0
300	0
325	0
350	0
375	0
400	0
425	0
450	0
475	0
500	0
525	0
550	0
575	0
600	0
625	0
650	0
675	0
700	0
725	0
750	0
775	0
800	0
825	0
850	0
875	0
900	0
925	0
950	0
975	0
1000	0
1025	0
1050	0
1075	0
1100	0
1125	0
1150	0
1175	0
1200	0
1225	0
1250	0
1275	0
1300	0
1325	0
1350	0
1375	0
1400	0
1425	1000
1450	1000
1475	1000
1500	1000
1525	1000
1550	1000
1575	1000
1600	1000
1625	1000
1650	1000
1675	1000
1700	1000
1725	1000
1750	1000
1775	1000
1800	1000
1825	1000
1850	1000
1875	1000
1900	1000
1925	1000
1950	1000
1975	1000
2000	1000
2025	1000
2050	1000
2075	1000
2100	1000
2125	1640
2150	1640
2175	1640
2200	1640
2225	1640
2250	1640
2275	1640
2300	1640
2325	1640
2350	1640
2375	1640
2400	1640
2425	1640
2450	1640
2475	1640
2500	1640
2525	1640
2550	1640
2575	1640
2600	1640
2625	1640
2650	1640
2675	1640
2700	1640
2725	1640
2750	1640
2775	1640
2800	1640
2825	1640
2850	1640
2875	1640
2900	1640
2925	1640
2950	1640
2975	1640
3000	1640
3025	1640
3050	1640
3075	1640
3100	1640
3125	1640
3150	1640
3175	1640
3200	1640
3225	1640
3250	1640
3275	1640
3300	1640
3325	1640
3350	1640
3375	1640
3400	1640
3425	1640
3450	1640
3475	1640
3500	2521
3525	2521
3550	2521
3575	2521
3600	2521
3625	2521
3650	2521
3675	2521
3700	2521
3725	2521
3750	2521
3775	2521
3800	2521
3825	2521
3850	2521
3875	2521
3900	2521
3925	2521
3950	2521
3975	2521
4000	2521
4025	2521
4050	2521
4075	2521
4100	2521
4125	2521
4150	2521
4175	2521
4200	2521
4225	2521
4250	2521
4275	2521
4300	2521
4325	2521
4350	2521
4375	2521
4400	2521
4425	2521
4450	2521
4475	2521
4500	2521
4525	2521
4550	2521
4575	2521
4600	2521
4625	2521
4650	2521
4675	2521
4700	2521
4725	2521
4750	2521
4775	2521
4800	2521
4825	2521
4850	2521
4875	2521
4900	2521
4925	2521
4950	2521
4975	2521
5000	2521
5025	2521
5050	2521
5075	2521
5100	2521
5125	2521
5150	2521
5175	2521
5200	2521
5225	2521
5250	2521
5275	2521
5300	2521
5325	2521
5350	2521
5375	2521
5400	2521
5425	2521
5450	2521
5475	2521
5500	2521
5525	2521
5550	2521
5575	2521
5600	2521
5625	2521
5650	2521
5675	2521
5700	2521
5725	2521
5750	2521
5775	2521
5800	2521
5825	2521
5850	2521
5875	2521
5900	2521
5925	2521
5950	2521
5975	2521
6000	2521
6025	2521
6050	2521
6075	2521
6100	2521
6125	2521
6150	2521
6175	2521
6200	2521
6225	2521
6250	2521
6275	2521
6300	2521
6325	2521
6350	2521
6375	2521
6400	2521
6425	2521
6450	2521
6475	2521
6500	2521
6525	2521
6550	2521
6575	2521
6600	2521
6625	2521
6650	2521
6675	2521
6700	2521
6725	2521
6750	2521
6775	2521
6800	2521
6825	2521
6850	2521
6875	2521
6900	2521
6925	2521
6950	2521
6975	2521
7000	2521
7025	2521
7050	2521
7075	2521
7100	2521
7125	2521
7150	2521
7175	2521
7200	2521
7225	2521
7250	2521
7275	2521
7300	2521
7325	2521
7350	2521
7375	2521
7400	2521
7425	2521
7450	2521
7475	2521
7500	2521
7525	2521
7550	2521
7575	2521
7600	2521
7625	2521
7650	2521
7675	2521
7700	2521
7725	2521
7750	2521
7775	2521
7800	2521
7825	2521
7850	2521
7875	2521
7900	2521
7925	2521
7950	2521
7975	2521
8000	2521
8025	2521
8050	2521
8075	2521
8100	2521
8125	2521
8150	2521
8175	2521
8200	2521
8225	2521
8250	2521
8275	2521
8300	2521
8325	2521
8350	2521
8375	2521
8400	2521
8425	2521
8450	2521
8475	2521
8500	2521
8525	2521
8550	2521
8575	2521
8600	2521
8625	2521
8650	2521
8675	2521
8700	2521
8725	2521
8750	2521
8775	2521
8800	2521
8825	2521
8850	2521
8875	2521
8900	2521
8925	2521
8950	2521
8975	2521
9000	2521
9025	2521
9050	2521
9075	2521
9100	2521
9125	2521
9150	2521
9175	2521
9200	2521
9225	2521
9250	2521
9275	2521
9300	2521
9325	2521
9350	2521
9375	2521
9400	2521
9425	2521
9450	2521
9475	2521
9500	2521
9525	2521
9550	2521
9575	2521
9600	2521
9625	2521
9650	2521
9675	2521
9700	2521
9725	2521
9750	2521
9775	2521
9800	2521
9825	2521
9850	2521
9875	2521
9900	2521
9925	2521
9950	2521
9975	2521
10000	2521
