generation	size_of_nonrec_region
0	0
25	0
50	0
75	0
100	0
125	0
150	0
175	0
200	0
225	0
250	0
275	0
300	0
325	0
350	0
375	0
400	0
425	0
450	0
475	0
500	0
525	0
550	0
575	0
600	0
625	0
650	0
675	0
700	0
725	0
750	0
775	0
800	0
825	0
850	0
875	0
900	0
925	0
950	0
975	0
1000	0
1025	0
1050	0
1075	0
1100	0
1125	0
1150	0
1175	0
1200	0
1225	0
1250	0
1275	0
1300	0
1325	0
1350	0
1375	0
1400	0
1425	0
1450	0
1475	0
1500	0
1525	0
1550	0
1575	0
1600	0
1625	0
1650	0
1675	0
1700	0
1725	0
1750	0
1775	0
1800	0
1825	0
1850	0
1875	0
1900	0
1925	0
1950	0
1975	0
2000	0
2025	0
2050	0
2075	0
2100	0
2125	0
2150	0
2175	0
2200	0
2225	0
2250	0
2275	0
2300	0
2325	0
2350	0
2375	0
2400	0
2425	0
2450	0
2475	0
2500	0
2525	0
2550	0
2575	0
2600	0
2625	0
2650	0
2675	0
2700	0
2725	0
2750	0
2775	0
2800	0
2825	0
2850	0
2875	0
2900	0
2925	0
2950	0
2975	0
3000	0
3025	0
3050	0
3075	0
3100	0
3125	0
3150	0
3175	0
3200	0
3225	0
3250	0
3275	1378
3300	0
3325	0
3350	0
3375	0
3400	0
3425	0
3450	0
3475	0
3500	0
3525	0
3550	1378
3575	1378
3600	1378
3625	1378
3650	1378
3675	1378
3700	1378
3725	1378
3750	1378
3775	1378
3800	1378
3825	1378
3850	1378
3875	1378
3900	1378
3925	1378
3950	1378
3975	1378
4000	1378
4025	1378
4050	1378
4075	1378
4100	1378
4125	1378
4150	1378
4175	1378
4200	1378
4225	1378
4250	1378
4275	1378
4300	1378
4325	1378
4350	1378
4375	1378
4400	1378
4425	1378
4450	1378
4475	1378
4500	1378
4525	1378
4550	1378
4575	1378
4600	1378
4625	1378
4650	1378
4675	2188
4700	2188
4725	2188
4750	2188
4775	2188
4800	2188
4825	2188
4850	2188
4875	2188
4900	2188
4925	2188
4950	2188
4975	2188
5000	2188
5025	2188
5050	2188
5075	2188
5100	2188
5125	2188
5150	2188
5175	2188
5200	2188
5225	2188
5250	2188
5275	2188
5300	2188
5325	2188
5350	2188
5375	2188
5400	2188
5425	2188
5450	2188
5475	2188
5500	2188
5525	2188
5550	2188
5575	2188
5600	2188
5625	2188
5650	2188
5675	2188
5700	2188
5725	2188
5750	2188
5775	2188
5800	2188
5825	2188
5850	2188
5875	2188
5900	2188
5925	2188
5950	2188
5975	2188
6000	2188
6025	2188
6050	2188
6075	2188
6100	2188
6125	2188
6150	2188
6175	2188
6200	2188
6225	2188
6250	2188
6275	2188
6300	2188
6325	2188
6350	2188
6375	2188
6400	2188
6425	2188
6450	2188
6475	2188
6500	2188
6525	2188
6550	2188
6575	2188
6600	2188
6625	2188
6650	2188
6675	2188
6700	2188
6725	2188
6750	2188
6775	2188
6800	2188
6825	2188
6850	2188
6875	2188
6900	2188
6925	2188
6950	2188
6975	2188
7000	2188
7025	2188
7050	2188
7075	2188
7100	2188
7125	2188
7150	2188
7175	2188
7200	2188
7225	2188
7250	2188
7275	2188
7300	2188
7325	2188
7350	2188
7375	2188
7400	2188
7425	2188
7450	2188
7475	2188
7500	4991
7525	4991
7550	4991
7575	4991
7600	4991
7625	4991
7650	4991
7675	4991
7700	4991
7725	4991
7750	4991
7775	4991
7800	4991
7825	4991
7850	4991
7875	4991
7900	4991
7925	4991
7950	4991
7975	4991
8000	4991
8025	4991
8050	4991
8075	4991
8100	4991
8125	4991
8150	4991
8175	4991
8200	4991
8225	4991
8250	4991
8275	4991
8300	4991
8325	4991
8350	4991
8375	4991
8400	4991
8425	4991
8450	4991
8475	4991
8500	4991
8525	4991
8550	4991
8575	4991
8600	4991
8625	4991
8650	4991
8675	4991
8700	4991
8725	4991
8750	4991
8775	4991
8800	4991
8825	4991
8850	4991
8875	4991
8900	5684
8925	5684
8950	5684
8975	5684
9000	5684
9025	5684
9050	5684
9075	5684
9100	5684
9125	5684
9150	5684
9175	5684
9200	5684
9225	5684
9250	5684
9275	5684
9300	5684
9325	5684
9350	5684
9375	5684
9400	5684
9425	5684
9450	5684
9475	5684
9500	5684
9525	5684
9550	5684
9575	5684
9600	5684
9625	5684
9650	5684
9675	5684
9700	5684
9725	5684
9750	5684
9775	5684
9800	5684
9825	5684
9850	5684
9875	5684
9900	5684
9925	5684
9950	5684
9975	5684
10000	5684
