generation	size_of_nonrec_region
0	0
25	0
50	0
75	0
100	0
125	0
150	0
175	0
200	0
225	0
250	0
275	0
300	0
325	0
350	0
375	0
400	0
425	0
450	0
475	0
500	0
525	0
550	0
575	0
600	0
625	0
650	0
675	0
700	0
725	0
750	0
775	0
800	0
825	0
850	0
875	0
900	0
925	0
950	0
975	0
1000	0
1025	0
1050	0
1075	0
1100	0
1125	0
1150	0
1175	0
1200	0
1225	0
1250	0
1275	0
1300	0
1325	0
1350	0
1375	0
1400	0
1425	0
1450	0
1475	0
1500	0
1525	0
1550	0
1575	0
1600	0
1625	0
1650	0
1675	0
1700	0
1725	0
1750	0
1775	0
1800	0
1825	0
1850	0
1875	0
1900	0
1925	0
1950	0
1975	0
2000	0
2025	0
2050	0
2075	0
2100	0
2125	0
2150	0
2175	0
2200	0
2225	0
2250	0
2275	0
2300	0
2325	0
2350	0
2375	0
2400	0
2425	0
2450	0
2475	0
2500	0
2525	0
2550	0
2575	721
2600	0
2625	957
2650	957
2675	1000
2700	1043
2725	1043
2750	1043
2775	1000
2800	1000
2825	1000
2850	1043
2875	1043
2900	1043
2925	1043
2950	1043
2975	1069
3000	1069
3025	1069
3050	1069
3075	1069
3100	1069
3125	1069
3150	1069
3175	1069
3200	1069
3225	1069
3250	1069
3275	1069
3300	1069
3325	1069
3350	1069
3375	1069
3400	1069
3425	1069
3450	1069
3475	1069
3500	1069
3525	1069
3550	1069
3575	1069
3600	1069
3625	1069
3650	1069
3675	1069
3700	1069
3725	1069
3750	1069
3775	1069
3800	1069
3825	1069
3850	1069
3875	1069
3900	1069
3925	1069
3950	1069
3975	1069
4000	1069
4025	1069
4050	1069
4075	1069
4100	1069
4125	1069
4150	1069
4175	1069
4200	1069
4225	1069
4250	1069
4275	1069
4300	1069
4325	1069
4350	1069
4375	1069
4400	1069
4425	1069
4450	1069
4475	1069
4500	1069
4525	1069
4550	1069
4575	1069
4600	1069
4625	1069
4650	1069
4675	1069
4700	1069
4725	1069
4750	1069
4775	1069
4800	1069
4825	1069
4850	1069
4875	1069
4900	1069
4925	1069
4950	1069
4975	1069
5000	1069
5025	1069
5050	1069
5075	1069
5100	1069
5125	1069
5150	1069
5175	1069
5200	1069
5225	1069
5250	1069
5275	1069
5300	1069
5325	1969
5350	1969
5375	1969
5400	1969
5425	1969
5450	1969
5475	1969
5500	1969
5525	1969
5550	1969
5575	1969
5600	1969
5625	1969
5650	1969
5675	1969
5700	1969
5725	1969
5750	1969
5775	1969
5800	1969
5825	1969
5850	1969
5875	1969
5900	1969
5925	1969
5950	3869
5975	3869
6000	3869
6025	3869
6050	3869
6075	3869
6100	3869
6125	3869
6150	3869
6175	3869
6200	3869
6225	3869
6250	3869
6275	3869
6300	3869
6325	3869
6350	3869
6375	3869
6400	3869
6425	3869
6450	3869
6475	3869
6500	3869
6525	3869
6550	3869
6575	3869
6600	3869
6625	3869
6650	3869
6675	3869
6700	3869
6725	3869
6750	3869
6775	3869
6800	3869
6825	3869
6850	3869
6875	3869
6900	3869
6925	3869
6950	3869
6975	3869
7000	3869
7025	3869
7050	3869
7075	3869
7100	3869
7125	3869
7150	3869
7175	3869
7200	3869
7225	3869
7250	3869
7275	3869
7300	3869
7325	3869
7350	3869
7375	3869
7400	3869
7425	3869
7450	3869
7475	3869
7500	3869
7525	3869
7550	3869
7575	3869
7600	3869
7625	3869
7650	3869
7675	3869
7700	3869
7725	3869
7750	3869
7775	3869
7800	3869
7825	3869
7850	3869
7875	3869
7900	3869
7925	3869
7950	3869
7975	3869
8000	3869
8025	3869
8050	3869
8075	3869
8100	3869
8125	3869
8150	3869
8175	3869
8200	3869
8225	3869
8250	3869
8275	3869
8300	3869
8325	3869
8350	3869
8375	3869
8400	3869
8425	3869
8450	3869
8475	3869
8500	3869
8525	3869
8550	3869
8575	3869
8600	3869
8625	3869
8650	3869
8675	3869
8700	3869
8725	3869
8750	3869
8775	3869
8800	3869
8825	3869
8850	3869
8875	3869
8900	3869
8925	3869
8950	3869
8975	3869
9000	3869
9025	3869
9050	3869
9075	3869
9100	3869
9125	3869
9150	3869
9175	3869
9200	3869
9225	3869
9250	3869
9275	3869
9300	3869
9325	3869
9350	3869
9375	3869
9400	3869
9425	3869
9450	3869
9475	3869
9500	3869
9525	3869
9550	3869
9575	3869
9600	3869
9625	3869
9650	3869
9675	3869
9700	3869
9725	3869
9750	3869
9775	3869
9800	3869
9825	3869
9850	3869
9875	3869
9900	3869
9925	3869
9950	3869
9975	3869
10000	3869
