	site
generation	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050	2100	2150	2200	2250	2300	2350	2400	2450	2500	2550	2600	2650	2700	2750	2800	2850	2900	2950	3000	3050	3100	3150	3200	3250	3300	3350	3400	3450	3500	3550	3600	3650	3700	3750	3800	3850	3900	3950	4000	4050	4100	4150	4200	4250	4300	4350	4400	4450	4500	4550	4600	4650	4700	4750	4800	4850	4900	4950	5000	5050	5100	5150	5200	5250	5300	5350	5400	5450	5500	5550	5600	5650	5700	5750	5800	5850	5900	5950	6000	6050	6100	6150	6200	6250	6300	6350	6400	6450	6500	6550	6600	6650	6700	6750	6800	6850	6900	6950	7000	7050	7100	7150	7200	7250	7300	7350	7400	7450	7500	7550	7600	7650	7700	7750	7800	7850	7900	7950	8000	8050	8100	8150	8200	8250	8300	8350	8400	8450	8500	8550	8600	8650	8700	8750	8800	8850	8900	8950	9000	9050	9100	9150	9200	9250	9300	9350	9400	9450	9500	9550	9600	9650	9700	9750	9800	9850	9900	9950
0	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05
100	9.93602216748769e-06	9.964470443349757e-06	9.994581280788182e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.996674876847293e-06	9.955357142857147e-06	9.94470443349754e-06	9.986022167487688e-06	9.998830049261089e-06	9.993780788177342e-06	9.98922413793104e-06	9.992426108374388e-06	9.998152709359608e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.989593596059119e-06	9.95652709359606e-06	9.941133004926116e-06	9.912623152709363e-06	9.904310344827589e-06	9.965332512315273e-06	9.980480295566506e-06	9.948891625615768e-06	9.958743842364535e-06	9.989039408866997e-06	9.99815270935961e-06	1.0000000000000003e-05	9.991194581280792e-06	9.932943349753699e-06	9.92616995073892e-06	9.984298029556652e-06	9.999876847290643e-06	1.0000000000000003e-05	9.975554187192124e-06	9.940332512315272e-06	9.962376847290643e-06	9.99759852216749e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.987931034482763e-06	9.950554187192125e-06	9.953448275862075e-06	9.990825123152713e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.996613300492613e-06	9.984544334975374e-06	9.982697044334979e-06	9.99476600985222e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.987007389162568e-06	9.926477832512317e-06	9.895997536945815e-06	9.943411330049265e-06	9.939532019704437e-06	9.948275862068969e-06	9.950000000000003e-06	9.943657635467983e-06	9.986206896551727e-06	9.978571428571433e-06	9.97229064039409e-06	9.990640394088672e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.998830049261085e-06	9.990024630541876e-06	9.990825123152713e-06	9.999630541871925e-06	1.0000000000000003e-05	9.985467980295568e-06	9.96003694581281e-06	9.947105911330053e-06	9.957204433497542e-06	9.981773399014781e-06	9.98639162561577e-06	9.989100985221679e-06	9.999815270935965e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.992241379310349e-06	9.975862068965524e-06	9.983620689655176e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.99679802955665e-06	9.993103448275866e-06	9.985775862068966e-06	9.945443349753698e-06	9.934667487684732e-06	9.95757389162562e-06	9.944827586206899e-06	9.96594827586207e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.997536945812809e-06	9.96988916256158e-06	9.95418719211823e-06	9.98165024630542e-06	9.983559113300496e-06	9.93497536945813e-06	9.947475369458132e-06	9.996243842364536e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.997783251231532e-06	9.996551724137932e-06	9.998768472906406e-06	9.993103448275864e-06	9.937931034482762e-06	9.937931034482762e-06	9.993103448275866e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.999876847290642e-06	9.967056650246307e-06	9.926108374384238e-06	9.957081280788181e-06	9.998152709359608e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.991995073891629e-06	9.951970443349757e-06	9.935591133004929e-06	9.9756157635468e-06	1.0000000000000003e-05	1.0000000000000003e-05	9.999137931034484e-06	9.965209359605919e-06	9.956034482758624e-06	9.989963054187194e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.998275862068968e-06	9.977647783251237e-06	9.948152709359608e-06	9.967179802955668e-06	9.998399014778327e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.999261083743845e-06	9.951231527093597e-06	9.922352216748772e-06	9.969458128078819e-06	9.999076354679805e-06	1.0000000000000003e-05	1.0000000000000003e-05
200	9.98531105990784e-06	9.988191244239635e-06	9.997119815668206e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.999423963133643e-06	9.985541474654384e-06	9.9844470046083e-06	9.998329493087562e-06	1.0000000000000004e-05	9.992453917050696e-06	9.98375576036867e-06	9.97298387096775e-06	9.94711981566821e-06	9.945161290322582e-06	9.942453917050696e-06	9.957142857142861e-06	9.994412442396318e-06	9.998329493087562e-06	9.98997695852535e-06	9.975921658986181e-06	9.94268433179724e-06	9.92776497695853e-06	9.954838709677423e-06	9.984735023041477e-06	9.977822580645168e-06	9.974539170506917e-06	9.99210829493088e-06	9.990380184331802e-06	9.990956221198161e-06	9.989228110599085e-06	9.974193548387103e-06	9.981682027649773e-06	9.998502304147468e-06	9.97177419354839e-06	9.929089861751157e-06	9.930069124423968e-06	9.9432603686636e-06	9.95259216589862e-06	9.980760368663599e-06	9.990898617511526e-06	9.967050691244245e-06	9.938191244239632e-06	9.940495391705074e-06	9.93375576036867e-06	9.947292626728114e-06	9.989170506912446e-06	9.987903225806459e-06	9.974193548387103e-06	9.986290322580649e-06	9.996198156682032e-06	9.974711981566822e-06	9.977995391705072e-06	9.997004608294936e-06	9.992223502304151e-06	9.99279953917051e-06	9.998099078341017e-06	9.99735023041475e-06	9.99279953917051e-06	9.992281105990787e-06	9.994297235023046e-06	9.997465437788021e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.941186635944706e-06	9.862903225806458e-06	9.907200460829495e-06	9.985483870967745e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.984504608294936e-06	9.964516129032264e-06	9.98001152073733e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.998617511520743e-06	9.937442396313369e-06	9.917511520737331e-06	9.978686635944705e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.965264976958532e-06	9.920852534562214e-06	9.95086405529954e-06	9.96981566820277e-06	9.939458525345623e-06	9.960944700460833e-06	9.996025345622123e-06	1.0000000000000004e-05	9.996658986175118e-06	9.92857142857143e-06	9.831163594470047e-06	9.784447004608297e-06	9.80201612903226e-06	9.883755760368665e-06	9.946082949308759e-06	9.931566820276498e-06	9.949884792626733e-06	9.972983870967748e-06	9.874711981566825e-06	9.888997695852536e-06	9.989804147465442e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.994815668202771e-06	9.965207373271894e-06	9.966474654377884e-06	9.996082949308759e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.992453917050696e-06	9.983870967741943e-06	9.99141705069125e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.998847926267286e-06	9.996774193548392e-06	9.997926267281108e-06	9.999827188940097e-06	9.972177419354844e-06	9.909216589861756e-06	9.934274193548388e-06	9.997407834101386e-06	9.995276497695858e-06	9.965552995391707e-06	9.950633640552997e-06	9.936578341013829e-06	9.897350230414748e-06	9.931394009216594e-06	9.985771889400926e-06	9.9955069124424e-06	1.0000000000000004e-05	9.965956221198162e-06	9.912327188940095e-06	9.940495391705071e-06	9.994124423963137e-06	1.0000000000000004e-05	9.998329493087562e-06	9.993721198156686e-06	9.99521889400922e-06	9.999827188940097e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.988479262672817e-06	9.962039170506916e-06	9.972811059907837e-06	9.999251152073736e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.98600230414747e-06	9.96129032258065e-06	9.975288018433182e-06	9.986635944700467e-06	9.919009216589866e-06	9.926267281105993e-06	9.993894009216594e-06	1.0000000000000004e-05	9.991647465437794e-06	9.987096774193554e-06	9.995449308755764e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.949596774193553e-06	9.919354838709682e-06	9.969758064516132e-06	9.998099078341017e-06	9.993605990783416e-06	9.995449308755764e-06	9.99890552995392e-06	9.968029953917053e-06	9.947004608294935e-06	9.935599078341018e-06	9.94112903225807e-06	9.983467741935486e-06	1.0000000000000004e-05
300	9.955357142857148e-06	9.913560267857148e-06	9.955412946428576e-06	9.987109375000005e-06	9.916350446428578e-06	9.925390625000003e-06	9.996149553571432e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.996986607142864e-06	9.973046875000005e-06	9.973828125000004e-06	9.989899553571435e-06	9.985044642857147e-06	9.990178571428577e-06	9.997265625000004e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.981305803571435e-06	9.913727678571435e-06	9.931194196428573e-06	9.998772321428573e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.999553571428575e-06	9.996875000000008e-06	9.997321428571433e-06	1.0000000000000004e-05	9.997767857142864e-06	9.994977678571435e-06	9.994419642857149e-06	9.994419642857149e-06	9.994419642857149e-06	9.990680803571435e-06	9.956975446428576e-06	9.957421875000005e-06	9.99391741071429e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.990736607142863e-06	9.978125000000004e-06	9.987388392857146e-06	1.0000000000000004e-05	9.997209821428579e-06	9.996875000000006e-06	9.999665178571431e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.994810267857146e-06	9.94949776785715e-06	9.952064732142861e-06	9.997377232142861e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.997656250000008e-06	9.986830357142863e-06	9.986718750000007e-06	9.997544642857147e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.98967633928572e-06	9.959040178571437e-06	9.96344866071429e-06	9.994084821428575e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.999888392857148e-06	9.96629464285715e-06	9.941406250000002e-06	9.974330357142863e-06	9.999330357142861e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.991964285714291e-06	9.979743303571436e-06	9.98616071428572e-06	9.998381696428575e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.999162946428576e-06	9.97868303571429e-06	9.969587053571434e-06	9.990066964285717e-06	1.0000000000000004e-05	9.995647321428578e-06	9.976171875000007e-06	9.966350446428578e-06	9.970703125000007e-06	9.982310267857148e-06	9.98342633928572e-06	9.970535714285721e-06	9.965457589285718e-06	9.978906250000006e-06	9.997991071428576e-06	1.0000000000000004e-05	9.997712053571434e-06	9.97840401785715e-06	9.961662946428578e-06	9.980970982142862e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.999441964285717e-06	9.991462053571434e-06	9.99118303571429e-06	9.999162946428574e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.985602678571433e-06	9.955915178571433e-06	9.964397321428576e-06	9.994084821428575e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.999386160714288e-06	9.994921875000004e-06	9.994363839285719e-06	9.998828125000003e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.99866071428572e-06	9.992801339285718e-06	9.991964285714293e-06	9.997823660714289e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.995368303571433e-06	9.985770089285719e-06	9.989006696428577e-06	9.998604910714289e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.993917410714293e-06	9.967243303571434e-06	9.96858258928572e-06	9.975167410714288e-06	9.968750000000005e-06	9.975446428571431e-06	9.968750000000005e-06	9.98214285714286e-06
400	9.970357142857149e-06	9.94666666666667e-06	9.976309523809528e-06	9.987380952380958e-06	9.950952380952387e-06	9.96261904761905e-06	9.999047619047621e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.993630952380955e-06	9.980238095238098e-06	9.97255952380953e-06	9.948750000000005e-06	9.91619047619048e-06	9.944345238095241e-06	9.990952380952384e-06	9.972202380952387e-06	9.94666666666667e-06	9.956785714285718e-06	9.943511904761908e-06	9.961011904761907e-06	9.999821428571432e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.986964285714289e-06	9.96089285714286e-06	9.96636904761905e-06	9.97869047619048e-06	9.935714285714288e-06	9.903273809523813e-06	9.950059523809524e-06	9.964523809523815e-06	9.954821428571431e-06	9.985952380952383e-06	9.995833333333339e-06	9.987500000000007e-06	9.983571428571434e-06	9.992500000000001e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.998154761904763e-06	9.946845238095245e-06	9.888511904761906e-06	9.93982142857143e-06	9.999761904761904e-06	9.99142857142858e-06	9.977559523809527e-06	9.9477380952381e-06	9.956011904761908e-06	9.994166666666668e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.997976190476193e-06	9.993333333333338e-06	9.995357142857145e-06	1.0000000000000003e-05	1.0000000000000003e-05	9.996488095238098e-06	9.993333333333336e-06	9.99529761904762e-06	9.996666666666669e-06	9.997559523809525e-06	9.993392857142861e-06	9.988095238095242e-06	9.993035714285715e-06	9.979523809523812e-06	9.968095238095246e-06	9.978333333333341e-06	9.984940476190477e-06	9.99136904761905e-06	9.997202380952384e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.992619047619056e-06	9.990000000000003e-06	9.997380952380956e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.999940476190478e-06	9.98380952380953e-06	9.976726190476194e-06	9.992857142857144e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.986845238095243e-06	9.97577380952381e-06	9.986488095238098e-06	9.997559523809527e-06	9.997083333333336e-06	9.99625e-06	9.982619047619052e-06	9.966845238095243e-06	9.97744047619048e-06	9.992440476190477e-06	9.99619047619048e-06	9.997797619047622e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.999642857142861e-06	9.993690476190483e-06	9.99369047619048e-06	9.999642857142861e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.99904761904762e-06	9.996011904761906e-06	9.994285714285718e-06	9.992500000000001e-06	9.972619047619056e-06	9.972261904761905e-06	9.984702380952387e-06	9.979702380952383e-06	9.989345238095241e-06	9.999523809523814e-06	1.0000000000000003e-05	9.998750000000005e-06	9.980297619047624e-06	9.951607142857145e-06	9.969702380952383e-06	9.999642857142861e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.990178571428577e-06	9.983333333333337e-06	9.993154761904766e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.992500000000003e-06	9.965654761904767e-06	9.960833333333338e-06	9.987678571428573e-06	1.0000000000000003e-05	1.0000000000000003e-05	9.99982142857143e-06	9.98577380952381e-06	9.980297619047621e-06	9.994226190476191e-06	9.975892857142863e-06	9.953333333333337e-06	9.977321428571432e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.999702380952381e-06	9.996726190476192e-06	9.996964285714289e-06	9.999583333333337e-06	9.99369047619048e-06	9.993690476190478e-06	9.999642857142861e-06	9.995833333333337e-06	9.989880952380958e-06
