	site
generation	N_variants	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050	2100	2150	2200	2250	2300	2350	2400	2450	2500	2550	2600	2650	2700	2750	2800	2850	2900	2950	3000	3050	3100	3150	3200	3250	3300	3350	3400	3450	3500	3550	3600	3650	3700	3750	3800	3850	3900	3950	4000	4050	4100	4150	4200	4250	4300	4350	4400	4450	4500	4550	4600	4650	4700	4750	4800	4850	4900	4950	5000	5050	5100	5150	5200	5250	5300	5350	5400	5450	5500	5550	5600	5650	5700	5750	5800	5850	5900	5950	6000	6050	6100	6150	6200	6250	6300	6350	6400	6450	6500	6550	6600	6650	6700	6750	6800	6850	6900	6950	7000	7050	7100	7150	7200	7250	7300	7350	7400	7450	7500	7550	7600	7650	7700	7750	7800	7850	7900	7950	8000	8050	8100	8150	8200	8250	8300	8350	8400	8450	8500	8550	8600	8650	8700	8750	8800	8850	8900	8950	9000	9050	9100	9150	9200	9250	9300	9350	9400	9450	9500	9550	9600	9650	9700	9750	9800	9850	9900
0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.3333333333333333	0.3333333333333333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
100	61	nan	0.025641025641025727	0.025641025641025727	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	0.11999999999999995	0.052407391717736514	0.0186110875766048	nan	0.11999999999999995	0.11999999999999995	0.11999999999999995	0.08631578947368414	0.05263157894736832	nan	0.025641025641025664	0.07282051282051288	0.07282051282051288	0.06693306693306686	0.10822510822510806	nan	nan	nan	nan	0.022556390977443573	0.022556390977443573	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	0.003134796238244447	0.003134796238244447	nan	nan	nan	0.10054054054054054	0.10054054054054054	nan	nan	0.0196078431372547	0.0196078431372547	0.11999999999999995	0.10054054054054054	0.08108108108108114	nan	nan	nan	0.0196078431372547	0.022624434389140184	0.025641025641025664	0.12141530244978527	0.12141530244978527	0.3333333333333333	0.3333333333333333	nan	nan	0.027777777777777953	0.027777777777777953	0.3333333333333333	0.3333333333333333	0.07843137254901968	0.05203619909502267	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	0.027777777777777953	0.027777777777777953	nan	nan	nan	nan	nan	0.3333333333333333	0.289891395154553	0.2030075187969924	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	0.025641025641025664	0.025641025641025664	nan	nan	0.1228070175438596	0.1228070175438596	0.09000000000000008	0.09000000000000008	nan	0.09000000000000008	0.09000000000000008	nan	nan	nan	nan	nan	0.025641025641025664	0.0756364304751402	0.08938101819080692	0.08938101819080692	0.17562724014336925	nan	nan	0.025641025641025664	0.038534798534798506	0.0812698412698412	0.11111111111111105	0.25000000000000017	0.25000000000000017	0.08108108108108114	0.11734304837753114	0.15360501567398113	nan	0.15999999999999992	0.09282051282051279	0.014387910939635125	0.0031347962382445864	nan	nan	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.0366300366300366	0.04761904761904753	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	0.06250000000000022	0.06250000000000022	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	0.015625000000000184	0.015625000000000184	nan	nan	nan	nan	nan	nan	nan	0.06250000000000022	0.06250000000000022	nan	nan
200	55	nan	0.5754475703324808	0.5754475703324808	nan	nan	nan	0.6666666666666667	0.6666666666666667	nan	0.029172932330826958	0.029172932330826958	nan	0.6666666666666667	0.6666666666666667	0.6666666666666667	nan	nan	0.5754475703324808	0.5754475703324808	0.5754475703324808	0.30054429798675325	0.025641025641025664	0.025641025641025664	nan	nan	nan	0.39560439560439564	0.39560439560439564	nan	nan	nan	nan	0.39560439560439564	0.39560439560439564	nan	0.08108108108108114	0.08108108108108114	nan	nan	nan	nan	0.39560439560439564	0.21062271062271065	0.025641025641025664	nan	nan	nan	nan	nan	nan	nan	0.2539184952978057	0.2539184952978057	nan	nan	nan	0.3333333333333333	0.2549019607843137	0.17647058823529416	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	0.21212121212121204	0.21212121212121204	nan	0.3333333333333333	0.3333333333333333	nan	nan	nan	nan	nan	nan	0.010000000000000009	0.010000000000000009	nan	nan	nan	0.3333333333333333	0.3333333333333333	nan	nan	nan	nan	nan	0.05263157894736832	0.239766081871345	0.3333333333333333	nan	nan	0.3333333333333333	0.3333333333333333	nan	nan	nan	nan	nan	nan	nan	0.08108108108108114	0.08108108108108114	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.037593984962405944	0.037593984962405944	0.05263157894736832	0.06685633001422472	0.155925155925156	0.155925155925156	0.08108108108108114	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	0.0896230206575034	0.15360501567398113	0.0025062656641602365	0.0025062656641602365	nan	nan	0.10805250783699075	0.10805250783699075	nan	nan	nan	nan	nan	nan	nan	0.05263157894736832	0.05263157894736832	0.025641025641025664	0.0896230206575034	0.15360501567398113	nan	nan	nan	nan	nan	0.009009009009009016	0.11117117117117113	0.21333333333333324	nan	nan	nan	0.0025062656641602365	0.0025062656641602365	0.0025062656641602365	0.0025062656641602365	nan	nan	nan	0.08108108108108114	0.08108108108108114	0.10714285714285723	0.10714285714285723	nan	0.025641025641025664	0.04407051282051294	0.06509462759462771	0.06639194139194145	nan	nan	nan	nan	0.051428571428571344	0.051428571428571344	nan	nan	0.10714285714285723	0.10714285714285723
300	49	0.14285714285714285	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09374999999999997	0.09374999999999997	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.03913630229419699	0.05263157894736832	0.10822510822510806	0.10822510822510806	nan	0.21600000000000003	0.21600000000000003	nan	nan	nan	nan	nan	0.03225806451612898	0.03225806451612898	nan	nan	0.05263157894736832	0.05263157894736832	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.21333333333333324	0.21333333333333324	0.025641025641025664	0.062271062271062265	0.09890109890109887	nan	0.08108108108108114	0.08108108108108114	nan	nan	nan	nan	nan	nan	0.09890109890109887	0.09890109890109887	nan	nan	nan	nan	nan	nan	0.23076923076923078	0.23076923076923078	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2903225806451612	0.2903225806451612	nan	nan	0.2903225806451612	0.2903225806451612	nan	nan	0.3333333333333333	0.3486590038314176	0.3793103448275862	nan	0.17948717948717952	0.17948717948717952	nan	nan	nan	nan	0.02631578947368416	0.02631578947368416	0.05263157894736832	0.05263157894736832	nan	0.3333333333333333	0.3333333333333333	nan	nan	nan	nan	nan	0.3333333333333333	0.3563218390804598	0.3793103448275862	nan	nan	nan	nan	nan	nan	0.3793103448275862	0.3793103448275862	nan	0.07836990595611286	0.07836990595611286	nan	nan	nan	nan	nan	nan	0.11111111111111105	0.046419467472098984	0.014073645652592951	0.0025062656641603475	0.014073645652593007	0.025641025641025664	nan	nan	nan	nan	0.05263157894736832	0.05263157894736832	nan	nan	0.0	0.0	0.002666666666666728	0.002666666666666728	nan	0.02631578947368416	0.02631578947368416	0.05263157894736832	0.05263157894736832	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	0.022556390977443573	0.022556390977443573	nan	nan	nan	nan	nan	nan	nan	nan	0.02564102564102564	0.02564102564102564	nan	nan	0.08108108108108114	0.08108108108108114	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	0.025641025641025664
400	61	0.111969111969112	0.09374999999999997	0.09374999999999997	nan	nan	nan	nan	nan	nan	nan	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	0.05263157894736832	0.05263157894736832	nan	0.21212121212121235	0.21212121212121235	nan	nan	nan	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	nan	nan	nan	nan	0.24999999999999992	0.24999999999999992	nan	nan	nan	nan	nan	nan	nan	0.24999999999999992	0.08730158730158727	0.005952380952380958	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	nan	0.09000000000000008	0.05782051282051287	0.03913630229419699	0.05263157894736832	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	0.3333333333333333	0.3333333333333333	nan	nan	0.3333333333333333	0.3333333333333333	nan	nan	nan	nan	nan	0.12085286278834663	0.10379754182810205	0.05263157894736832	nan	0.3333333333333333	0.3333333333333333	nan	nan	0.3333333333333333	0.3189964157706093	0.2903225806451612	nan	0.2903225806451612	0.2903225806451612	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	0.2903225806451612	0.15798180314309343	0.025641025641025664	0.025641025641025664	0.15798180314309343	0.2903225806451612	nan	nan	nan	nan	0.3429634881247784	0.3429634881247784	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2903225806451612	0.2903225806451612	nan	0.04761904761904779	0.04761904761904779	nan	nan	nan	nan	0.15360501567398122	0.15360501567398122	0.15360501567398127	0.15360501567398127	0.0230179028132992	0.0230179028132992	nan	nan	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.07282051282051281	0.11999999999999995	0.025641025641025664	0.025641025641025664	nan	0.025641025641025664	0.025641025641025664	nan	0.0031347962382445864	0.0031347962382445864	nan	nan	nan	0.0366300366300366	0.032967032967032954	0.0533610533610534	0.08108108108108114	nan	0.02631578947368416	0.02631578947368416	nan	nan	nan	nan	nan	0.04761904761904753	0.04761904761904753	0.011904761904761916	0.03226817042606512	0.05263157894736832	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
500	61	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.002666666666666728	0.002666666666666728	nan	nan	nan	nan	nan	nan	nan	0.07843137254901968	0.07843137254901968	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.055555555555555525	0.11111111111111105	nan	0.15611721611721605	0.15611721611721605	nan	nan	nan	nan	0.09890109890109876	0.09890109890109876	nan	0.09890109890109887	0.05465888278388277	0.05465888278388277	0.09890109890109881	0.054658882783882715	0.010416666666666676	0.09890109890109887	0.09890109890109887	nan	nan	nan	nan	nan	0.3333333333333333	0.3333333333333333	nan	nan	0.3333333333333333	0.3333333333333333	nan	nan	0.23076923076923075	0.23076923076923075	0.23076923076923075	nan	0.3333333333333333	0.3333333333333333	0.025641025641025664	0.025641025641025664	0.3333333333333333	0.3333333333333333	nan	0.3333333333333333	0.3333333333333333	0.3333333333333333	nan	nan	0.1794871794871795	0.1794871794871795	nan	0.025641025641025664	0.025641025641025664	nan	0.07122507122507109	0.06132682132682121	0.051428571428571344	nan	nan	nan	nan	nan	0.05263157894736832	0.05263157894736832	nan	nan	0.07122507122507109	0.048433048433048374	0.025641025641025664	nan	0.040000000000000036	0.040000000000000036	0.025641025641025664	0.03913630229419699	0.04042237254578452	0.028213166144200722	nan	nan	nan	0.11111111111111105	0.11111111111111105	nan	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.03913630229419699	0.05012531328320793	0.041963884069147174	0.03913630229419699	nan	nan	nan	0.08108108108108114	0.0533610533610534	0.025641025641025664	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	0.04761904761904779	0.04761904761904779	nan	nan	nan	nan	nan	0.04761904761904753	0.04761904761904753	0.04761904761904779	0.04761904761904779	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	0.10822510822510806	0.0946530946530946	0.08108108108108114	0.025641025641025664	0.0366300366300366
600	68	nan	nan	nan	nan	nan	nan	nan	nan	0.08108108108108114	0.08108108108108114	nan	0.02564102564102564	0.02564102564102564	0.025641025641025664	0.025641025641025664	nan	0.027777777777777346	0.027777777777777346	nan	0.02564102564102564	0.02564102564102564	nan	nan	nan	nan	nan	nan	nan	nan	0.0196078431372547	0.0196078431372547	0.027777777777777953	0.027777777777777953	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04040404040404044	0.03302253302253305	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.0639386189258312	0.0639386189258312	nan	nan	nan	nan	0.0043290043290046204	0.0043290043290046204	0.004329004329004045	0.027878787878787694	0.051428571428571344	nan	0.3447293447293448	0.3447293447293448	nan	nan	0.004329004329004045	0.004329004329004045	nan	0.004329004329004045	0.014985014985014856	0.025641025641025664	0.05263157894736832	0.03913630229419699	0.025641025641025664	nan	nan	nan	0.19047619047619038	0.18766110432777106	0.18625356125356138	nan	0.13352007469654523	0.13352007469654523	nan	nan	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	nan	nan	0.3333333333333333	0.3333333333333333	nan	0.3333333333333333	0.3333333333333333	0.1929824561403508	0.05263157894736832	0.025641025641025664	0.23076923076923075	0.3333333333333333	0.3333333333333333	nan	nan	nan	0.18614718614718628	0.18614718614718628	nan	nan	nan	0.025641025641025664	0.21062271062271065	0.39560439560439564	nan	nan	nan	nan	0.08424908424908426	0.08424908424908426	nan	nan	0.21600000000000003	0.21600000000000003	nan	nan	0.16161616161616174	0.16161616161616174	0.025641025641025664	0.025641025641025664	nan	0.1253196930946292	0.1253196930946292	nan	0.025641025641025664	0.025641025641025664	0.025641025641025664	0.11432427221900902	0.2030075187969924	nan	nan	nan	0.2030075187969924	0.2030075187969924	nan	0.08108108108108114	0.08108108108108114	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05263157894736832	0.05263157894736832	nan	nan	nan	0.08424908424908426	0.08424908424908426	nan	nan	nan	nan	nan	nan	0.2903225806451612	0.17147707979626475	0.0711186568571967	0.08960573476702509	0.07843137254901968	0.07843137254901968	nan	0.05263157894736832	0.05263157894736832
700	77	nan	nan	nan	0.025641025641025664	0.29477540003855796	0.5639097744360902	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	nan	0.21212121212121204	0.21212121212121204	nan	nan	nan	nan	0.5639097744360902	0.5639097744360902	nan	0.025641025641025664	0.025641025641025664	0.08108108108108114	0.08108108108108114	nan	nan	nan	nan	nan	nan	0.39560439560439564	0.39560439560439564	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.3447293447293448	0.3447293447293448	nan	nan	nan	nan	nan	nan	nan	nan	0.03913630229419699	0.03238866396761133	0.025641025641025664	0.3152726469009504	0.4600884575309128	nan	nan	nan	0.05263157894736832	0.2241179872758819	0.3956043956043955	nan	nan	nan	nan	nan	nan	0.34472934472934463	0.3447293447293447	0.15048381715048387	0.0533610533610534	0.34472934472934463	0.34472934472934463	nan	nan	0.14285714285714285	0.14285714285714285	nan	nan	0.3956043956043955	0.3956043956043955	0.08108108108108114	0.08108108108108114	nan	nan	0.025641025641025664	0.21062271062271057	0.3956043956043956	0.39560439560439553	0.3956043956043955	nan	0.354090354090354	0.354090354090354	nan	nan	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	nan	nan	0.3333333333333333	0.1794871794871795	0.025641025641025664	0.3333333333333333	0.2807646356033453	0.17562724014336925	nan	nan	0.13066666666666674	0.13066666666666674	0.13066666666666674	nan	nan	0.08108108108108114	0.10587387387387387	0.10587387387387387	0.08108108108108114	nan	nan	nan	0.13066666666666674	0.13066666666666674	nan	nan	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	0.051428571428571344	0.038534798534798506	0.15798180314309343	0.17087557603686626	0.051428571428571344	0.051428571428571344	0.051428571428571344	0.038534798534798506	0.025641025641025664	0.038534798534798506	0.051428571428571344	nan	nan	nan	nan	0.051428571428571344	0.051428571428571344	nan	nan	nan	0.051428571428571344	0.051428571428571344	nan	nan	nan	nan	nan	0.00255754475703308	0.00255754475703308	nan	nan	nan	0.010416666666666676	0.010416666666666676	0.05333333333333338	0.05333333333333338	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09615384615384613	0.09615384615384613	nan	nan	0.1666666666666667	0.1666666666666667	0.1306666666666666	0.07815384615384613	0.025641025641025664	nan	nan
800	71	0.025641025641025664	0.002557544757033307	0.002557544757033307	nan	0.0	0.0	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.01709401709401711	0.0	0.005714285714285593	0.005714285714285593	nan	nan	nan	0.002557544757033307	0.002557544757033307	nan	nan	nan	0.00255754475703308	0.00255754475703308	0.005714285714285593	0.005714285714285593	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664	0.11111111111111105	0.11111111111111105	nan	nan	nan	nan	0.2903225806451612	0.2903225806451612	nan	0.25000000000000017	0.25000000000000017	nan	nan	nan	nan	0.2903225806451612	0.23458064516129035	0.21600000000000005	nan	nan	nan	nan	0.22459996144206673	0.22459996144206673	nan	nan	nan	nan	nan	nan	0.2903225806451612	0.2903225806451612	0.2903225806451612	0.025641025641025664	0.15798180314309343	0.15798180314309343	0.025641025641025664	nan	nan	nan	nan	nan	0.2903225806451612	0.18570183086312117	0.15082824760244115	0.18570183086312117	nan	0.2903225806451612	0.2903225806451612	0.2903225806451612	0.23801220575414117	0.1955379697315181	0.15798180314309343	0.3333333333333333	0.3333333333333333	0.2564102564102564	0.03913630229419699	0.05263157894736832	0.23076923076923075	0.27179487179487183	0.3333333333333333	0.1794871794871795	0.025641025641025664	0.3333333333333333	0.3333333333333333	nan	nan	nan	nan	nan	0.010101010101010222	0.010101010101010222	nan	nan	0.42857142857142855	0.42857142857142855	nan	nan	0.08108108108108114	0.23019571295433366	0.20247568523430592	0.20247568523430592	0.3793103448275862	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07836990595611286	0.07836990595611286	0.025641025641025664	0.025641025641025664	0.08108108108108114	0.08108108108108114	nan	nan	nan	nan	nan	nan	nan	0.05263157894736832	0.05263157894736832	nan	0.08108108108108114	0.08108108108108114	nan	nan	nan	0.2604166666666667	0.14302884615384617	0.025641025641025664	0.025641025641025664	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.42857142857142855	0.42857142857142855	nan	nan	0.11111111111111105	0.11111111111111105	0.25000000000000017	0.25000000000000017	0.1805555555555556	0.1805555555555556	nan	nan	nan	nan	nan	nan	0.025641025641025664	0.025641025641025664
