	site
generation	N_variants	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900
0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0	0.005	0.005	0.0	0.0	0.006500000000000001
200	10	0.0	0.0055000000000000005	0.0055000000000000005	0.0	0.005	0.005	0.0005	0.0005	0.005	0.012	0.00885	0.00185	0.0	0.0059	0.0059	0.0	0.0	0.009800000000000001
300	10	0.0	0.005	0.005	0.0	0.005	0.005	0.005	0.005	0.005	0.01	0.01	0.005	0.0005	0.006000000000000001	0.0055000000000000005	0.0	0.0	0.005
400	12	0.003	0.014199999999999999	0.014199999999999999	0.0	0.0092	0.0092	0.005	0.005	0.005	0.01	0.01125	0.00625	0.0	0.00625	0.00625	0.0	0.0	0.00625
500	17	0.0	0.01	0.015	0.005	0.01	0.015	0.01	0.005	0.01	0.015	0.015	0.0115	0.006500000000000001	0.015	0.01	0.0	0.0	0.0155
600	18	0.0045000000000000005	0.015	0.02	0.0055000000000000005	0.0105	0.015	0.01	0.005	0.01	0.015	0.015	0.01	0.0	0.01	0.01	0.0005	0.0005	0.02
700	14	0.004	0.0	0.004	0.004	0.002	0.002	0.0	0.0	0.01	0.016	0.011000000000000001	0.005	0.0	0.005	0.006500000000000001	0.0015000000000000002	0.0	0.01
800	14	0.00905	0.00455	0.00455	0.00455	0.0005	0.0005	0.0	0.0	0.01	0.015	0.01	0.005	0.0	0.005	0.01	0.01	0.005	0.01
900	18	0.02	0.0155	0.01	0.0105	0.0155	0.0155	0.0005	0.0	0.015	0.02	0.01	0.005	0.0	0.005	0.005	0.005	0.005	0.02
1000	18	0.02	0.015	0.01	0.01	0.013999999999999999	0.016	0.002	0.0	0.015	0.02	0.013999999999999999	0.01	0.001	0.0	0.0	0.0	0.00185	0.012450000000000001
1100	18	0.0215	0.016900000000000002	0.0078000000000000005	0.0078000000000000005	0.011899999999999999	0.020100000000000003	0.0082	0.0	0.0146	0.0196	0.0186	0.0141	0.0005	0.0	0.0	0.0	0.0	0.0
1200	18	0.025	0.02	0.01	0.01	0.015	0.03	0.02	0.005	0.015	0.02	0.02	0.015	0.0	0.0005	0.0005	0.0	0.0	0.0
1300	22	0.025	0.02	0.0095	0.0095	0.014499999999999999	0.0305	0.021	0.0125	0.0225	0.025	0.0255	0.015499999999999998	0.005	0.0055000000000000005	0.0005	0.0	0.0	0.0
1400	28	0.029000000000000005	0.02	0.01	0.014499999999999999	0.0255	0.040999999999999995	0.025	0.0105	0.020499999999999997	0.025	0.025	0.015	0.01	0.01	0.0045000000000000005	0.0045000000000000005	0.0	0.005
1500	30	0.027000000000000003	0.018000000000000002	0.015	0.0195	0.0245	0.0395	0.024	0.0095	0.0195	0.024	0.0187	0.0137	0.013500000000000002	0.009000000000000001	0.004200000000000001	0.004200000000000001	0.002	0.006999999999999999
1600	36	0.03395000000000001	0.018199999999999997	0.009099999999999999	0.01435	0.02035	0.03355	0.023700000000000002	0.01075	0.025750000000000002	0.032799999999999996	0.023700000000000002	0.0164	0.01575	0.0105	0.0023	0.0064	0.0041	0.005
1700	35	0.05	0.02	0.015	0.025	0.025	0.035	0.029500000000000002	0.024	0.039	0.043500000000000004	0.038	0.019	0.0045000000000000005	0.0045000000000000005	0.0045000000000000005	0.013999999999999999	0.0185	0.014000000000000002
1800	35	0.05	0.02	0.01	0.02	0.025	0.035	0.03	0.025	0.04	0.045	0.0415	0.022	0.0055000000000000005	0.005	0.01	0.02	0.02	0.015
1900	30	0.03	0.015	0.005	0.01	0.025	0.0255	0.0105	0.015	0.03	0.03	0.025	0.015	0.005	0.005	0.0	0.005	0.011000000000000001	0.006
