	site
generation	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950
0	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05
100	1.0000000000000004e-05	9.998677419354848e-06	9.997064516129041e-06	9.99809677419355e-06	9.999709677419358e-06	9.998935483870977e-06	9.994096774193556e-06	9.991387096774202e-06	9.996225806451617e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.997612903225816e-06	9.991161290322588e-06	9.989483870967749e-06	9.99593548387097e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05
200	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05
300	1.0000000000000004e-05	9.99915151515152e-06	9.985909090909097e-06	9.960727272727279e-06	9.955393939393945e-06	9.973848484848488e-06	9.97463636363637e-06	9.955212121212124e-06	9.958969696969703e-06	9.983787878787882e-06	9.997818181818184e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.993333333333338e-06	9.969484848484854e-06	9.95115151515152e-06	9.967030303030306e-06	9.990515151515153e-06	9.996969696969698e-06
400	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.986300000000006e-06	9.947800000000002e-06	9.923533333333334e-06	9.94886666666667e-06	9.986833333333336e-06	9.986433333333337e-06	9.93236666666667e-06	9.870466666666668e-06	9.881933333333334e-06	9.94976666666667e-06	9.99073333333334e-06	9.996700000000007e-06	9.994633333333338e-06	9.981300000000002e-06	9.970000000000003e-06
500	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05
600	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05
700	9.974193548387097e-06	9.977000000000005e-06	9.98812903225807e-06	9.996612903225816e-06	9.99580645161291e-06	9.98145161290323e-06	9.913322580645165e-06	9.849161290322581e-06	9.891870967741938e-06	9.968096774193556e-06	9.996096774193553e-06	9.99803225806452e-06	9.979419354838715e-06	9.954322580645165e-06	9.962516129032265e-06	9.989580645161293e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05
800	9.84137931034483e-06	9.869137931034485e-06	9.91793103448276e-06	9.92496551724138e-06	9.924310344827589e-06	9.957689655172418e-06	9.94775862068966e-06	9.87489655172414e-06	9.857103448275862e-06	9.932172413793106e-06	9.991068965517243e-06	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.998413793103453e-06	9.996103448275867e-06	9.992517241379317e-06	9.989655172413803e-06
