	site
generation	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950
0	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05
100	9.957085253456224e-06	9.901382488479266e-06	9.940264976958527e-06	9.985541474654384e-06	9.914170506912446e-06	9.913306451612906e-06	9.985829493087562e-06	9.990149769585259e-06	9.974539170506917e-06	9.984043778801847e-06	9.997465437788023e-06	9.994066820276501e-06	9.995737327188944e-06	9.99948156682028e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.998790322580649e-06	9.995910138248853e-06
200	9.97221638655463e-06	9.924369747899167e-06	9.951313025210094e-06	9.989443277310932e-06	9.921060924369753e-06	9.918539915966394e-06	9.987762605042026e-06	1.000000000000001e-05	1.000000000000001e-05	1.000000000000001e-05	1.000000000000001e-05	1.000000000000001e-05	1.000000000000001e-05	1.000000000000001e-05	1.000000000000001e-05	1.000000000000001e-05	9.995063025210092e-06	9.977048319327742e-06	9.953098739495808e-06
300	9.945564516129037e-06	9.901670506912446e-06	9.946486175115209e-06	9.98433179723503e-06	9.915092165898622e-06	9.91468894009217e-06	9.984907834101386e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.950460829493092e-06	9.825115207373277e-06	9.849539170506917e-06	9.974884792626731e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.96019585253457e-06	9.88531105990784e-06
400	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.986718750000003e-06	9.958314732142863e-06	9.969531250000004e-06	9.997935267857146e-06	9.951841517857147e-06	9.825502232142862e-06	9.848158482142861e-06	9.974497767857147e-06	1.0000000000000004e-05	9.99559151785715e-06	9.963616071428575e-06	9.924832589285717e-06	9.887053571428572e-06
500	1e-05	9.998022959183674e-06	9.996428571428572e-06	9.998405612244899e-06	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	9.956441326530612e-06	9.828571428571429e-06	9.786288265306125e-06	9.882142857142856e-06	9.967984693877554e-06	1e-05	1e-05	9.945280612244899e-06	9.855994897959186e-06
600	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	9.997380952380956e-06	9.923928571428575e-06	9.868630952380955e-06	9.9327380952381e-06	9.990654761904765e-06	1.0000000000000003e-05	9.958154761904765e-06	9.817321428571432e-06	9.806130952380954e-06	9.886964285714291e-06	9.92904761904762e-06	9.98904761904762e-06	1.0000000000000003e-05	9.951904761904767e-06	9.865595238095241e-06
700	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.948387096774198e-06	9.900748847926268e-06	9.951036866359448e-06	9.949539170506918e-06	9.907373271889404e-06	9.956163594470049e-06	9.967857142857149e-06	9.82476958525346e-06	9.831797235023048e-06	9.975230414746548e-06	1.0000000000000004e-05	9.980472350230418e-06	9.941935483870972e-06	9.936808755760373e-06	9.932142857142862e-06
800	9.988306451612907e-06	9.980990783410145e-06	9.976728110599083e-06	9.918317972350235e-06	9.905702764976964e-06	9.910771889400926e-06	9.926555299539174e-06	9.944124423963139e-06	9.917281105990783e-06	9.962269585253459e-06	9.94792626728111e-06	9.802246543778804e-06	9.776670506912446e-06	9.920334101382492e-06	9.997004608294933e-06	9.99792626728111e-06	9.994124423963137e-06	9.995622119815671e-06	9.999423963133645e-06
900	1.0000000000000004e-05	1.0000000000000004e-05	9.99938616071429e-06	9.952343750000003e-06	9.90089285714286e-06	9.947656250000002e-06	9.99972098214286e-06	9.989620535714292e-06	9.921986607142862e-06	9.910379464285718e-06	9.934040178571435e-06	9.826785714285718e-06	9.843973214285717e-06	9.961830357142862e-06	9.917075892857147e-06	9.89425223214286e-06	9.895591517857148e-06	9.917131696428575e-06	9.987332589285718e-06
1000	1.0000000000000004e-05	1.0000000000000004e-05	9.999366359447008e-06	9.945852534562213e-06	9.900691244239635e-06	9.953225806451616e-06	9.939228110599082e-06	9.884504608294933e-06	9.87799539170507e-06	9.916417050691248e-06	9.708640552995399e-06	8.66186635944701e-06	8.845046082949313e-06	9.901900921658989e-06	9.920046082949314e-06	9.874481566820277e-06	9.880241935483873e-06	9.923041474654382e-06	9.990034562211985e-06
1100	9.965725806451618e-06	9.900864055299542e-06	9.932776497695857e-06	9.945449308755765e-06	9.901958525345625e-06	9.952649769585255e-06	9.932891705069127e-06	9.889170506912444e-06	9.894297235023045e-06	9.911866359447008e-06	9.927592165898626e-06	9.815149769585258e-06	9.844758064516132e-06	9.978974654377881e-06	9.917972350230418e-06	9.885771889400924e-06	9.835771889400926e-06	9.82010368663595e-06	9.946255760368666e-06
1200	9.959389400921661e-06	9.900806451612904e-06	9.937039170506914e-06	9.942050691244243e-06	9.901267281105994e-06	9.95599078341014e-06	9.93911290322581e-06	9.884216589861752e-06	9.87862903225807e-06	9.91710829493088e-06	9.940898617511524e-06	9.822062211981569e-06	9.84095622119816e-06	9.963191244239636e-06	9.915092165898622e-06	9.752073732718897e-06	8.764804147465441e-06	8.847004608294933e-06	9.901555299539172e-06
1300	9.813839285714287e-06	9.818080357142859e-06	9.844754464285716e-06	9.371316964285719e-06	9.116741071428577e-06	9.469587053571433e-06	6.54268973214286e-06	5.5014508928571464e-06	8.749944196428575e-06	9.999609375000005e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.961049107142863e-06	9.902399553571434e-06	9.878794642857146e-06	9.897656250000004e-06	9.939564732142862e-06	9.923549107142863e-06
1400	9.87603686635945e-06	9.713364055299545e-06	9.785426267281112e-06	9.91388248847927e-06	9.88986175115208e-06	9.885080645161296e-06	8.283582949308761e-06	7.664285714285716e-06	9.32730414746544e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.989631336405535e-06	9.933122119815673e-06	9.87286866359447e-06	9.905587557603692e-06	9.968951612903232e-06	9.972580645161295e-06
1500	8.606764069264071e-06	6.443344155844156e-06	7.665205627705629e-06	9.81791125541126e-06	9.80075757575758e-06	9.79182900432901e-06	6.483549783549785e-06	5.119967532467533e-06	8.445833333333333e-06	9.843344155844155e-06	9.909632034632038e-06	9.984632034632038e-06	1.0000000000000004e-05	9.994642857142859e-06	9.926028138528143e-06	9.848701298701302e-06	9.892153679653683e-06	9.943885281385284e-06	9.901406926406929e-06
1600	8.34929653679654e-06	6.874837662337663e-06	8.151569264069266e-06	9.823809523809529e-06	9.775162337662341e-06	9.581601731601736e-06	6.418127705627707e-06	5.652218614718616e-06	8.86985930735931e-06	9.838636363636367e-06	9.872781385281387e-06	9.898268398268406e-06	9.941341991341996e-06	9.977218614718623e-06	9.945183982683989e-06	9.925595238095244e-06	9.95075757575758e-06	9.978787878787883e-06	9.960335497835504e-06
1700	9.838306451612902e-06	9.843836405529955e-06	9.84078341013825e-06	9.903225806451614e-06	9.009792626728115e-06	6.659274193548388e-06	7.59504608294931e-06	9.940783410138252e-06	9.893663594470049e-06	9.800806451612905e-06	9.807718894009219e-06	9.913306451612906e-06	9.982488479262678e-06	9.94066820276498e-06	9.80374423963134e-06	9.70858294930876e-06	9.809216589861754e-06	9.953686635944706e-06	9.979723502304151e-06
1800	9.876666666666668e-06	9.888630952380953e-06	9.886190476190479e-06	9.935357142857145e-06	9.536130952380956e-06	7.684642857142857e-06	7.497142857142856e-06	8.998392857142858e-06	9.561726190476193e-06	9.799702380952381e-06	9.807202380952382e-06	9.916726190476194e-06	9.984404761904765e-06	9.994464285714288e-06	9.998452380952383e-06	9.994642857142862e-06	9.977678571428576e-06	9.975357142857145e-06	9.99386904761905e-06
1900	9.805248917748925e-06	9.872943722943726e-06	9.944913419913425e-06	9.993290043290049e-06	9.61617965367966e-06	8.533712121212125e-06	6.422889610389611e-06	6.114880952380953e-06	8.501515151515152e-06	9.607846320346325e-06	9.59864718614719e-06	9.832575757575761e-06	9.879491341991346e-06	9.911255411255417e-06	9.98127705627706e-06	9.989772727272731e-06	9.942045454545461e-06	9.940530303030307e-06	9.988257575757577e-06
2000	9.836038961038963e-06	9.844155844155846e-06	9.843127705627706e-06	9.909848484848489e-06	9.98555194805195e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.972456709956715e-06	9.892640692640696e-06	9.79967532467533e-06	9.804707792207796e-06	9.912770562770566e-06	9.921320346320353e-06	9.912067099567104e-06	9.97830086580087e-06	9.995833333333339e-06	9.92408008658009e-06	9.90416666666667e-06	9.975919913419918e-06
2100	9.84389400921659e-06	9.84366359447005e-06	9.838076036866363e-06	9.905933179723506e-06	9.984101382488482e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.977937788018438e-06	9.895103686635947e-06	8.254205069124424e-06	7.313767281105991e-06	8.96935483870968e-06	9.931394009216597e-06	9.904953917050695e-06	9.964688940092168e-06	9.982661290322584e-06	9.914228110599083e-06	9.91411290322581e-06	9.984043778801847e-06
