	site
generation	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950
0	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05
100	9.982645089285719e-06	9.996595982142862e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.96579241071429e-06	9.910602678571432e-06	9.938895089285718e-06	9.986718750000003e-06	9.96629464285715e-06	9.914174107142862e-06	9.911328125000004e-06	9.912444196428574e-06	9.93331473214286e-06	9.991685267857146e-06
200	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.998493303571433e-06	9.930915178571435e-06	9.852622767857147e-06	9.890959821428575e-06	9.958258928571433e-06	9.956584821428578e-06	9.968750000000003e-06	9.999665178571431e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.955022321428577e-06	9.901953125000004e-06	9.930747767857147e-06	9.969866071428577e-06
300	9.970129870129874e-06	9.994480519480523e-06	9.99908008658009e-06	9.952110389610397e-06	9.916071428571435e-06	9.96304112554113e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.994209956709961e-06	9.94226190476191e-06	9.912283549783555e-06	9.947997835497845e-06
400	9.979352678571433e-06	9.996093750000002e-06	9.996986607142864e-06	9.94079241071429e-06	9.885770089285718e-06	9.870591517857147e-06	9.88565848214286e-06	9.896484375000002e-06	9.931584821428574e-06	9.983761160714294e-06	9.987500000000006e-06	9.995870535714288e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.972879464285718e-06	9.901450892857145e-06	9.85412946428572e-06	9.858593750000005e-06
500	9.978629032258068e-06	9.991474654377883e-06	9.998444700460832e-06	1.0000000000000004e-05	1.0000000000000004e-05	9.999251152073736e-06	9.978686635944705e-06	9.965380184331801e-06	9.985829493087562e-06	9.999884792626732e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05
600	1.0000000000000004e-05	9.975000000000005e-06	9.910044642857146e-06	9.931250000000003e-06	9.996205357142861e-06	9.997935267857148e-06	9.996875000000006e-06	9.99893973214286e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.98694196428572e-06	9.916796875000004e-06	9.91930803571429e-06	9.964341517857148e-06	9.907366071428575e-06	9.863950892857147e-06	9.867299107142863e-06
700	1e-05	9.976721938775509e-06	9.906441326530616e-06	9.92327806122449e-06	9.993558673469388e-06	1e-05	1e-05	9.988201530612244e-06	9.92276785714286e-06	9.911798469387755e-06	9.977232142857142e-06	1e-05	9.988073979591836e-06	9.914349489795919e-06	9.911926020408165e-06	9.959693877551022e-06	9.897257653061228e-06	9.847576530612248e-06	9.86377551020408e-06
800	9.939761904761911e-06	9.93678571428572e-06	9.937500000000001e-06	9.943452380952385e-06	9.935297619047624e-06	9.905416666666672e-06	9.922023809523813e-06	9.973690476190481e-06	9.995000000000003e-06	1.0000000000000003e-05	9.987559523809525e-06	9.962500000000002e-06	9.97244047619048e-06	9.997500000000002e-06	1.0000000000000003e-05	9.986726190476197e-06	9.956369047619052e-06	9.940833333333338e-06	9.947380952380957e-06
