	site
generation	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950
0	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05	1.0000000000000003e-05
100	9.998617511520743e-06	9.996774193548392e-06	9.998156682027653e-06	9.996947004608299e-06	9.98047235023042e-06	9.98047235023042e-06	9.99579493087558e-06	9.996774193548392e-06	9.993605990783413e-06	9.97943548387097e-06	9.978513824884797e-06	9.994758064516133e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05
200	9.958147321428574e-06	9.991629464285718e-06	1.0000000000000004e-05	9.993359375000005e-06	9.93303571428572e-06	9.915904017857146e-06	9.973437500000004e-06	9.975892857142863e-06	9.900446428571434e-06	9.837834821428573e-06	9.859430803571432e-06	9.918470982142862e-06	9.973381696428576e-06	9.99129464285715e-06	9.991517857142862e-06	9.998493303571433e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05
300	9.970449308755763e-06	9.981739631336412e-06	9.996889400921664e-06	9.989861751152078e-06	9.917626728110603e-06	9.91013824884793e-06	9.981624423963135e-06	9.958179723502308e-06	9.887154377880188e-06	9.855760368663598e-06	9.894239631336411e-06	9.920103686635949e-06	9.94222350230415e-06	9.917684331797237e-06	9.901497695852537e-06	9.950518433179725e-06	9.975633640553e-06	9.997753456221201e-06	1.0000000000000004e-05
400	9.816015625000004e-06	9.920535714285717e-06	9.992912946428574e-06	9.98772321428572e-06	9.91545758928572e-06	9.91227678571429e-06	9.982700892857147e-06	9.93147321428572e-06	9.901841517857148e-06	9.96852678571429e-06	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.977901785714293e-06	9.907868303571433e-06	9.922098214285718e-06	9.992131696428575e-06	1.0000000000000004e-05
500	9.818247767857148e-06	9.920479910714289e-06	9.993415178571431e-06	9.99045758928572e-06	9.92159598214286e-06	9.909542410714291e-06	9.976897321428576e-06	9.93610491071429e-06	9.901506696428576e-06	9.963504464285716e-06	9.982645089285722e-06	9.933482142857146e-06	9.939229910714291e-06	9.988783482142861e-06	9.984598214285721e-06	9.931082589285719e-06	9.928292410714292e-06	9.978292410714291e-06	9.996484375000003e-06
600	9.810160098522168e-06	9.917487684729067e-06	9.993411330049263e-06	9.987931034482762e-06	9.905295566502465e-06	9.829495073891625e-06	9.893596059113301e-06	9.91958128078818e-06	9.901108374384239e-06	9.96299261083744e-06	9.98528325123153e-06	9.94125615763547e-06	9.952647783251233e-06	9.996674876847293e-06	9.985899014778329e-06	9.944519704433502e-06	9.949568965517245e-06	9.989963054187194e-06	9.999014778325126e-06
700	9.98964285714286e-06	9.993809523809525e-06	9.99821428571429e-06	9.992202380952383e-06	9.927797619047623e-06	9.864642857142857e-06	9.91089285714286e-06	9.92339285714286e-06	9.897976190476194e-06	9.956428571428572e-06	9.985773809523812e-06	9.914642857142861e-06	9.914226190476192e-06	9.981130952380956e-06	9.965476190476198e-06	9.935833333333337e-06	9.951785714285716e-06	9.985059523809528e-06	9.999404761904766e-06
800	1.0000000000000004e-05	1.0000000000000004e-05	1.0000000000000004e-05	9.995200892857146e-06	9.927566964285717e-06	9.904799107142862e-06	9.96925223214286e-06	9.93420758928572e-06	9.903180803571433e-06	9.965792410714289e-06	9.982198660714288e-06	9.91149553571429e-06	9.916629464285718e-06	9.961160714285721e-06	9.62059151785715e-06	9.367299107142858e-06	9.592578125e-06	9.820591517857146e-06	9.93738839285715e-06
