generation	size_of_nonrec_region
0	0
25	0
50	0
75	0
100	0
125	0
150	0
175	0
200	0
225	0
250	0
275	0
300	0
325	0
350	0
375	0
400	0
425	0
450	0
475	0
500	0
525	0
550	0
575	0
600	0
625	0
650	0
675	0
700	0
725	0
750	0
775	0
800	0
825	0
850	0
875	0
900	0
925	0
950	0
975	0
1000	0
1025	0
1050	0
1075	0
1100	0
1125	0
1150	0
1175	0
1200	0
1225	0
1250	0
1275	0
1300	0
1325	0
1350	0
1375	0
1400	0
1425	0
1450	0
1475	0
1500	0
1525	0
1550	0
1575	0
1600	0
1625	0
1650	0
1675	0
1700	0
1725	0
1750	0
1775	0
1800	0
1825	0
1850	0
1875	0
1900	0
1925	0
1950	0
1975	0
2000	0
2025	0
2050	0
2075	0
2100	0
2125	0
2150	0
2175	0
2200	0
2225	0
2250	0
2275	0
2300	0
2325	0
2350	1762
2375	1762
2400	1762
2425	1762
2450	1762
2475	1762
2500	1762
2525	1762
2550	1762
2575	1762
2600	1762
2625	1762
2650	1762
2675	1762
2700	1762
2725	1762
2750	1762
2775	1762
2800	1762
2825	1762
2850	1762
2875	1762
2900	1762
2925	1762
2950	1762
2975	1762
3000	1762
3025	1762
3050	1762
3075	1762
3100	1762
3125	1762
3150	1762
3175	1762
3200	1762
3225	1762
3250	1762
3275	1762
3300	1762
3325	1762
3350	1762
3375	1762
3400	1762
3425	1762
3450	1762
3475	1762
3500	1762
3525	1762
3550	1762
3575	1762
3600	1762
3625	1762
3650	1762
3675	1762
3700	1762
3725	1762
3750	1762
3775	1762
3800	1762
3825	1762
3850	1762
3875	1762
3900	1762
3925	1762
3950	1762
3975	1762
4000	1762
4025	1762
4050	1762
4075	1762
4100	1762
4125	1762
4150	1762
4175	1762
4200	1762
4225	1762
4250	1762
4275	1762
4300	1762
4325	2223
4350	2223
4375	3422
4400	3422
4425	3422
4450	3422
4475	3422
4500	3422
4525	3422
4550	3422
4575	3422
4600	3422
4625	3422
4650	3422
4675	3422
4700	3422
4725	3422
4750	3422
4775	3422
4800	3422
4825	3422
4850	3422
4875	3422
4900	3422
4925	3422
4950	3422
4975	3422
5000	3422
5025	3422
5050	3422
5075	3422
5100	3422
5125	3422
5150	3422
5175	3422
5200	3422
5225	3422
5250	3422
5275	3422
5300	3422
5325	3422
5350	3422
5375	3422
5400	3422
5425	3422
5450	3422
5475	3422
5500	3422
5525	3422
5550	3422
5575	3422
5600	3422
5625	3422
5650	3422
5675	3422
5700	3422
5725	3422
5750	3422
5775	3422
5800	3422
5825	3422
5850	3422
5875	3422
5900	3422
5925	3422
5950	3422
5975	3422
6000	3422
6025	3422
6050	3422
6075	3422
6100	3422
6125	3422
6150	3422
6175	3422
6200	3422
6225	3422
6250	3422
6275	3422
6300	3422
6325	3422
6350	3422
6375	3422
6400	3422
6425	3422
6450	3422
6475	3422
6500	3422
6525	3422
6550	3422
6575	3422
6600	3422
6625	3422
6650	3422
6675	3422
6700	3422
6725	3422
6750	3422
6775	3422
6800	3422
6825	3422
6850	3422
6875	3422
6900	3422
6925	3422
6950	3422
6975	3422
7000	3422
7025	3422
7050	3422
7075	3422
7100	3422
7125	3422
7150	3422
7175	3422
7200	3422
7225	3422
7250	3422
7275	3422
7300	3422
7325	3422
7350	3422
7375	3422
7400	3422
7425	3422
7450	3422
7475	3422
7500	3422
7525	3422
7550	3422
7575	3422
7600	3422
7625	3422
7650	3422
7675	3422
7700	3422
7725	3422
7750	3422
7775	3422
7800	3422
7825	3422
7850	3422
7875	3422
7900	3422
7925	3422
7950	3422
7975	3422
8000	3422
8025	3422
8050	3422
8075	3422
8100	3422
8125	3422
8150	3422
8175	3422
8200	3422
8225	3422
8250	3422
8275	3422
8300	3422
8325	3422
8350	3422
8375	3422
8400	3422
8425	3422
8450	3422
8475	3422
8500	3422
8525	3422
8550	3422
8575	3422
8600	3422
8625	3422
8650	3422
8675	3422
8700	3422
8725	3422
8750	3422
8775	3422
8800	3422
8825	3422
8850	3422
8875	3422
8900	3422
8925	3422
8950	3422
8975	3422
9000	3422
9025	3422
9050	3422
9075	3422
9100	3422
9125	3422
9150	3422
9175	3422
9200	3422
9225	3422
9250	3422
9275	3422
9300	3422
9325	3422
9350	3422
9375	3422
9400	3422
9425	3422
9450	3422
9475	3422
9500	3422
9525	3422
9550	3422
9575	3422
9600	3422
9625	3422
9650	3422
9675	3422
9700	3422
9725	3422
9750	3422
9775	3422
9800	3422
9825	3422
9850	3422
9875	3422
9900	3422
9925	3422
9950	3422
9975	3422
10000	3422
